% Query:
% SELECT d.name, li.name, ev.evalue
% FROM
% dataset d,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev
% WHERE d.did = 6 and
% d.did = e.did and la.laid = e.laid and la.liid = li.liid and
% e.eid = ev.eid and (ev.emiid = 2 or ev.emiid = 4)

@relation query

@attribute name {letter}
@attribute name {weka.DecisionTable,weka.NNge,weka.DecisionStump,weka.SMO,weka.MultilayerPerceptron,weka.MultiBoostAB,weka.ConjunctiveRule,weka.Stacking,weka.J48,weka.Decorate,weka.PART,weka.ZeroR,weka.BayesNet,weka.SimpleLogistic,weka.Logistic,weka.StackingC,weka.AttributeSelectedClassifier,weka.MultiClassClassifier,weka.NaiveBayes,weka.FilteredClassifier,weka.MultiScheme,weka.NaiveBayesUpdateable,weka.Vote,weka.HyperPipes,weka.NBTree,weka.CVParameterSelection,weka.ClassificationViaRegression,weka.LogitBoost,weka.Bagging,weka.IBk,weka.NaiveBayesSimple,weka.IB1,weka.OneR,weka.VFI,weka.RacedIncrementalLogitBoost,weka.LWL,weka.RandomForest,weka.RandomTree,weka.REPTree,weka.JRip,weka.AdaBoostM1,weka.RandomCommittee,weka.OrdinalClassClassifier,weka.LMT}
@attribute evalue numeric

@data
letter,weka.ConjunctiveRule,2.30644e+07
letter,weka.ConjunctiveRule,2.83296e+08
letter,weka.Stacking,114184
letter,weka.Stacking,2.92412e+08
letter,weka.J48,2.77593e+07
letter,weka.J48,3.60096e+08
letter,weka.Decorate,3.54858e+08
letter,weka.Decorate,9.55704e+08
letter,weka.PART,2.96808e+07
letter,weka.PART,3.6314e+08
letter,weka.ZeroR,47936
letter,weka.ZeroR,2.65896e+08
letter,weka.BayesNet,3.95361e+06
letter,weka.BayesNet,3.6116e+08
letter,weka.SimpleLogistic,3.26565e+08
letter,weka.SimpleLogistic,4.16304e+08
letter,weka.Logistic,8.77229e+07
letter,weka.Logistic,3.6364e+08
letter,weka.StackingC,9.23844e+07
letter,weka.StackingC,3.60908e+08
letter,weka.AttributeSelectedClassifier,3.86416e+07
letter,weka.AttributeSelectedClassifier,3.78052e+08
letter,weka.MultiClassClassifier,1.13551e+08
letter,weka.MultiClassClassifier,3.78108e+08
letter,weka.NaiveBayes,154752
letter,weka.NaiveBayes,2.63668e+08
letter,weka.FilteredClassifier,4.1088e+07
letter,weka.FilteredClassifier,3.67436e+08
letter,weka.MultiScheme,158688
letter,weka.MultiScheme,3.24732e+08
letter,weka.NaiveBayesUpdateable,152960
letter,weka.NaiveBayesUpdateable,3.04144e+08
letter,weka.Vote,72416
letter,weka.Vote,2.50608e+08
letter,weka.HyperPipes,62216
letter,weka.HyperPipes,2.05432e+08
letter,weka.NBTree,1.49037e+08
letter,weka.NBTree,9.59872e+08
letter,weka.CVParameterSelection,57704
letter,weka.CVParameterSelection,3.056e+08
letter,weka.ClassificationViaRegression,3.09987e+08
letter,weka.ClassificationViaRegression,5.56472e+08
letter,weka.LogitBoost,1.21162e+08
letter,weka.LogitBoost,3.82564e+08
letter,weka.Bagging,1.12283e+08
letter,weka.Bagging,3.96656e+08
letter,weka.LMT,8.34077e+08
letter,weka.LMT,9.57252e+08
letter,weka.IBk,608336
letter,weka.IBk,3.61552e+08
letter,weka.NaiveBayesSimple,142992
letter,weka.NaiveBayesSimple,2.31124e+08
letter,weka.IB1,608232
letter,weka.IB1,2.61108e+08
letter,weka.OneR,119256
letter,weka.OneR,2.211e+08
letter,weka.VFI,153864
letter,weka.VFI,2.2244e+08
letter,weka.RacedIncrementalLogitBoost,8.73488e+07
letter,weka.RacedIncrementalLogitBoost,3.6868e+08
letter,weka.LWL,616000
letter,weka.LWL,3.64076e+08
letter,weka.RandomForest,1.98957e+08
letter,weka.RandomForest,5.81248e+08
letter,weka.RandomTree,9.52743e+07
letter,weka.RandomTree,3.84072e+08
letter,weka.REPTree,3.27314e+07
letter,weka.REPTree,3.31704e+08
letter,weka.JRip,4.12072e+08
letter,weka.JRip,9.0798e+08
letter,weka.AdaBoostM1,585824
letter,weka.AdaBoostM1,2.2296e+08
letter,weka.RandomCommittee,2.7879e+08
letter,weka.RandomCommittee,9.61428e+08
letter,weka.OrdinalClassClassifier,2.91893e+08
letter,weka.OrdinalClassClassifier,4.31932e+08
letter,weka.SMO,1.11373e+08
letter,weka.SMO,4.45524e+08
letter,weka.SMO,1.11171e+08
letter,weka.SMO,4.41388e+08
letter,weka.SMO,1.11256e+08
letter,weka.SMO,4.56736e+08
letter,weka.SMO,1.11095e+08
letter,weka.SMO,5.0784e+08
letter,weka.SMO,1.11126e+08
letter,weka.SMO,4.54408e+08
letter,weka.SMO,1.11086e+08
letter,weka.SMO,4.5266e+08
letter,weka.SMO,1.11072e+08
letter,weka.SMO,4.8878e+08
letter,weka.SMO,1.11163e+08
letter,weka.SMO,5.1868e+08
letter,weka.SMO,1.11166e+08
letter,weka.SMO,4.89484e+08
letter,weka.SMO,1.11332e+08
letter,weka.SMO,4.4916e+08
letter,weka.SMO,1.58659e+08
letter,weka.SMO,4.33876e+08
letter,weka.SMO,1.11158e+08
letter,weka.SMO,4.77048e+08
letter,weka.SMO,1.11076e+08
letter,weka.SMO,4.72844e+08
letter,weka.SMO,1.11109e+08
letter,weka.SMO,4.98324e+08
letter,weka.SMO,1.11167e+08
letter,weka.SMO,4.85252e+08
letter,weka.SMO,1.1126e+08
letter,weka.SMO,4.5804e+08
letter,weka.SMO,1.11129e+08
letter,weka.SMO,4.6124e+08
letter,weka.SMO,1.58688e+08
letter,weka.SMO,4.44268e+08
letter,weka.SMO,1.11087e+08
letter,weka.SMO,4.53148e+08
letter,weka.SMO,1.11114e+08
letter,weka.SMO,4.66568e+08
letter,weka.SMO,1.11267e+08
letter,weka.SMO,4.94148e+08
letter,weka.SMO,1.11187e+08
letter,weka.SMO,4.99616e+08
letter,weka.SMO,1.11138e+08
letter,weka.SMO,4.69584e+08
letter,weka.SMO,1.11123e+08
letter,weka.SMO,4.80244e+08
letter,weka.SMO,1.112e+08
letter,weka.SMO,4.55324e+08
letter,weka.SMO,1.11126e+08
letter,weka.SMO,4.61488e+08
letter,weka.SMO,1.1112e+08
letter,weka.SMO,4.91852e+08
letter,weka.SMO,1.11145e+08
letter,weka.SMO,5.01708e+08
letter,weka.SMO,1.11302e+08
letter,weka.SMO,4.65988e+08
letter,weka.SMO,1.11066e+08
letter,weka.SMO,4.58644e+08
letter,weka.SMO,2.99876e+08
letter,weka.SMO,4.70224e+08
letter,weka.SMO,1.1113e+08
letter,weka.SMO,4.42928e+08
letter,weka.SMO,2.99872e+08
letter,weka.SMO,4.84244e+08
letter,weka.SMO,2.38683e+08
letter,weka.SMO,4.2762e+08
letter,weka.SMO,1.8273e+08
letter,weka.SMO,4.52672e+08
letter,weka.SMO,1.11204e+08
letter,weka.SMO,4.35624e+08
letter,weka.SMO,1.74742e+08
letter,weka.SMO,4.39436e+08
letter,weka.SMO,1.11188e+08
letter,weka.SMO,4.5742e+08
letter,weka.SMO,1.82543e+08
letter,weka.SMO,4.56852e+08
letter,weka.SMO,1.58704e+08
letter,weka.SMO,5.1016e+08
letter,weka.SMO,1.11201e+08
letter,weka.SMO,4.77592e+08
letter,weka.SMO,1.11159e+08
letter,weka.SMO,4.87592e+08
letter,weka.SMO,1.11243e+08
letter,weka.SMO,4.70372e+08
letter,weka.SMO,1.11176e+08
letter,weka.SMO,5.26808e+08
letter,weka.SMO,1.11198e+08
letter,weka.SMO,4.65564e+08
letter,weka.SMO,1.11151e+08
letter,weka.SMO,4.64252e+08
letter,weka.SMO,1.11123e+08
letter,weka.SMO,4.74076e+08
letter,weka.SMO,1.5879e+08
letter,weka.SMO,4.57444e+08
letter,weka.SMO,1.58671e+08
letter,weka.SMO,4.55168e+08
letter,weka.SMO,1.11147e+08
letter,weka.SMO,4.9482e+08
letter,weka.SMO,1.58753e+08
letter,weka.SMO,4.68368e+08
letter,weka.SMO,1.11211e+08
letter,weka.SMO,4.80292e+08
letter,weka.SMO,1.1118e+08
letter,weka.SMO,4.75856e+08
letter,weka.SMO,1.11225e+08
letter,weka.SMO,5.10792e+08
letter,weka.SMO,1.5876e+08
letter,weka.SMO,4.40292e+08
letter,weka.SMO,1.11172e+08
letter,weka.SMO,5.21304e+08
letter,weka.SMO,1.11614e+08
letter,weka.SMO,4.64112e+08
letter,weka.SMO,1.11233e+08
letter,weka.SMO,4.55284e+08
letter,weka.SMO,1.58842e+08
letter,weka.SMO,4.6318e+08
letter,weka.SMO,1.11259e+08
letter,weka.SMO,5.04976e+08
letter,weka.SMO,1.11151e+08
letter,weka.SMO,4.89552e+08
letter,weka.SMO,1.11169e+08
letter,weka.SMO,4.67552e+08
letter,weka.SMO,1.11334e+08
letter,weka.SMO,4.17016e+08
letter,weka.SMO,1.58708e+08
letter,weka.SMO,4.52464e+08
letter,weka.SMO,1.58807e+08
letter,weka.SMO,4.41244e+08
letter,weka.SMO,1.11157e+08
letter,weka.SMO,4.63996e+08
letter,weka.SMO,1.11249e+08
letter,weka.SMO,5.02752e+08
letter,weka.SMO,1.1113e+08
letter,weka.SMO,4.55456e+08
letter,weka.SMO,1.11137e+08
letter,weka.SMO,5.04196e+08
letter,weka.SMO,1.11126e+08
letter,weka.SMO,4.70172e+08
letter,weka.SMO,1.11143e+08
letter,weka.SMO,5.33956e+08
letter,weka.SMO,1.58814e+08
letter,weka.SMO,4.77256e+08
letter,weka.SMO,1.11295e+08
letter,weka.SMO,5.14992e+08
letter,weka.SMO,1.58752e+08
letter,weka.SMO,5.0252e+08
letter,weka.SMO,1.11317e+08
letter,weka.SMO,4.8012e+08
letter,weka.SMO,1.11177e+08
letter,weka.SMO,4.6714e+08
letter,weka.SMO,1.11275e+08
letter,weka.SMO,4.88032e+08
letter,weka.SMO,1.11174e+08
letter,weka.SMO,4.56392e+08
letter,weka.SMO,1.1117e+08
letter,weka.SMO,4.63092e+08
letter,weka.SMO,1.11152e+08
letter,weka.SMO,4.58864e+08
letter,weka.SMO,1.11175e+08
letter,weka.SMO,4.75e+08
letter,weka.SMO,1.11153e+08
letter,weka.SMO,4.57636e+08
letter,weka.SMO,1.11157e+08
letter,weka.SMO,4.76444e+08
letter,weka.SMO,1.11185e+08
letter,weka.SMO,4.51076e+08
letter,weka.SMO,1.11277e+08
letter,weka.SMO,5.16208e+08
letter,weka.SMO,1.11199e+08
letter,weka.SMO,4.5904e+08
letter,weka.SMO,1.11166e+08
letter,weka.SMO,5.12508e+08
letter,weka.SMO,1.11163e+08
letter,weka.SMO,4.77716e+08
letter,weka.SMO,1.58705e+08
letter,weka.SMO,4.66864e+08
letter,weka.SMO,1.11162e+08
letter,weka.SMO,4.77328e+08
letter,weka.SMO,1.11421e+08
letter,weka.SMO,4.97824e+08
letter,weka.SMO,1.58745e+08
letter,weka.SMO,4.53896e+08
letter,weka.SMO,1.11274e+08
letter,weka.SMO,5.18912e+08
letter,weka.SMO,1.11139e+08
letter,weka.SMO,4.9396e+08
letter,weka.SMO,1.11166e+08
letter,weka.SMO,4.85752e+08
letter,weka.SMO,1.11217e+08
letter,weka.SMO,5.22904e+08
letter,weka.SMO,1.11176e+08
letter,weka.SMO,4.664e+08
letter,weka.SMO,1.11158e+08
letter,weka.SMO,4.84476e+08
letter,weka.SMO,1.1116e+08
letter,weka.SMO,4.73064e+08
letter,weka.SMO,1.11182e+08
letter,weka.SMO,4.95236e+08
letter,weka.SMO,1.11095e+08
letter,weka.SMO,4.81132e+08
letter,weka.SMO,1.11145e+08
letter,weka.SMO,4.59484e+08
letter,weka.SMO,1.58677e+08
letter,weka.SMO,4.69736e+08
letter,weka.SMO,1.58677e+08
letter,weka.SMO,4.96692e+08
letter,weka.SMO,1.11268e+08
letter,weka.SMO,5.10076e+08
letter,weka.SMO,1.11152e+08
letter,weka.SMO,4.57016e+08
letter,weka.SMO,1.11102e+08
letter,weka.SMO,4.56524e+08
letter,weka.SMO,1.11094e+08
letter,weka.SMO,4.79768e+08
letter,weka.SMO,1.11111e+08
letter,weka.SMO,4.41084e+08
letter,weka.SMO,1.11295e+08
letter,weka.SMO,4.65824e+08
letter,weka.SMO,1.11162e+08
letter,weka.SMO,4.73368e+08
letter,weka.SMO,1.11184e+08
letter,weka.SMO,4.59764e+08
letter,weka.SMO,1.11182e+08
letter,weka.SMO,4.97036e+08
letter,weka.SMO,1.11159e+08
letter,weka.SMO,4.7388e+08
letter,weka.SMO,1.11111e+08
letter,weka.SMO,4.49804e+08
letter,weka.SMO,1.11182e+08
letter,weka.SMO,5.06684e+08
letter,weka.SMO,1.11114e+08
letter,weka.SMO,4.767e+08
letter,weka.SMO,1.5868e+08
letter,weka.SMO,4.65504e+08
letter,weka.SMO,1.11093e+08
letter,weka.SMO,4.4596e+08
letter,weka.SMO,1.11093e+08
letter,weka.SMO,4.67528e+08
letter,weka.SMO,1.11122e+08
letter,weka.SMO,4.52332e+08
letter,weka.SMO,1.1108e+08
letter,weka.SMO,5.09108e+08
letter,weka.SMO,1.1119e+08
letter,weka.SMO,4.91404e+08
letter,weka.SMO,1.11127e+08
letter,weka.SMO,4.62844e+08
letter,weka.SMO,1.11169e+08
letter,weka.SMO,4.85756e+08
letter,weka.SMO,1.11105e+08
letter,weka.SMO,4.7882e+08
letter,weka.SMO,1.11158e+08
letter,weka.SMO,4.49196e+08
letter,weka.SMO,1.11154e+08
letter,weka.SMO,4.7618e+08
letter,weka.SMO,1.1122e+08
letter,weka.SMO,4.6578e+08
letter,weka.SMO,1.11124e+08
letter,weka.SMO,4.60152e+08
letter,weka.SMO,1.11116e+08
letter,weka.SMO,4.9282e+08
letter,weka.SMO,1.11098e+08
letter,weka.SMO,4.5694e+08
letter,weka.SMO,1.1114e+08
letter,weka.SMO,4.55096e+08
letter,weka.SMO,1.11124e+08
letter,weka.SMO,4.7302e+08
letter,weka.SMO,1.11291e+08
letter,weka.SMO,4.56272e+08
letter,weka.SMO,1.11114e+08
letter,weka.SMO,4.68252e+08
letter,weka.SMO,1.11136e+08
letter,weka.SMO,4.59452e+08
letter,weka.SMO,1.58645e+08
letter,weka.SMO,4.52572e+08
letter,weka.SMO,1.11099e+08
letter,weka.SMO,4.17552e+08
letter,weka.SMO,1.11098e+08
letter,weka.SMO,4.56608e+08
letter,weka.SMO,1.11133e+08
letter,weka.SMO,4.45292e+08
letter,weka.SMO,1.11159e+08
letter,weka.SMO,4.99852e+08
letter,weka.SMO,1.11132e+08
letter,weka.SMO,4.53076e+08
letter,weka.SMO,1.11085e+08
letter,weka.SMO,4.98348e+08
letter,weka.SMO,1.11177e+08
letter,weka.SMO,4.76752e+08
letter,weka.SMO,1.11127e+08
letter,weka.SMO,4.61468e+08
letter,weka.SMO,1.11274e+08
letter,weka.SMO,5.11232e+08
letter,weka.SMO,1.58658e+08
letter,weka.SMO,4.33212e+08
letter,weka.SMO,1.11178e+08
letter,weka.SMO,4.4782e+08
letter,weka.SMO,1.58681e+08
letter,weka.SMO,4.51008e+08
letter,weka.SMO,2.99702e+08
letter,weka.SMO,4.962e+08
letter,weka.SMO,1.11204e+08
letter,weka.SMO,4.30088e+08
letter,weka.SMO,1.58658e+08
letter,weka.SMO,4.4466e+08
letter,weka.SMO,1.11108e+08
letter,weka.SMO,4.62808e+08
letter,weka.SMO,1.11249e+08
letter,weka.SMO,4.77312e+08
letter,weka.SMO,1.11116e+08
letter,weka.SMO,4.82212e+08
letter,weka.SMO,1.11106e+08
letter,weka.SMO,4.43916e+08
letter,weka.SMO,1.11351e+08
letter,weka.SMO,4.97784e+08
letter,weka.SMO,1.11152e+08
letter,weka.SMO,4.57268e+08
letter,weka.SMO,1.11091e+08
letter,weka.SMO,4.48236e+08
letter,weka.SMO,1.11179e+08
letter,weka.SMO,4.58452e+08
letter,weka.SMO,1.11141e+08
letter,weka.SMO,4.54812e+08
letter,weka.SMO,1.11136e+08
letter,weka.SMO,4.71136e+08
letter,weka.SMO,1.11136e+08
letter,weka.SMO,4.72684e+08
letter,weka.SMO,1.58619e+08
letter,weka.SMO,4.6234e+08
letter,weka.SMO,1.11209e+08
letter,weka.SMO,4.76432e+08
letter,weka.SMO,1.11197e+08
letter,weka.SMO,4.88196e+08
letter,weka.SMO,1.58613e+08
letter,weka.SMO,4.56e+08
letter,weka.SMO,1.11241e+08
letter,weka.SMO,4.62716e+08
letter,weka.SMO,1.11257e+08
letter,weka.SMO,4.5834e+08
letter,weka.SMO,1.58759e+08
letter,weka.SMO,4.33408e+08
letter,weka.SMO,1.11107e+08
letter,weka.SMO,4.90676e+08
letter,weka.SMO,1.11151e+08
letter,weka.SMO,4.63444e+08
letter,weka.SMO,1.1112e+08
letter,weka.SMO,4.4418e+08
letter,weka.SMO,1.11176e+08
letter,weka.SMO,4.53612e+08
letter,weka.SMO,1.11096e+08
letter,weka.SMO,4.56884e+08
letter,weka.SMO,1.11264e+08
letter,weka.SMO,4.5938e+08
letter,weka.SMO,1.11081e+08
letter,weka.SMO,4.49964e+08
letter,weka.SMO,1.58789e+08
letter,weka.SMO,4.66308e+08
letter,weka.SMO,1.11058e+08
letter,weka.SMO,4.74064e+08
letter,weka.SMO,1.11119e+08
letter,weka.SMO,4.7898e+08
letter,weka.SMO,1.11092e+08
letter,weka.SMO,4.46124e+08
letter,weka.SMO,1.58665e+08
letter,weka.SMO,4.35928e+08
letter,weka.SMO,1.58779e+08
letter,weka.SMO,4.68288e+08
letter,weka.SMO,1.11119e+08
letter,weka.SMO,4.59236e+08
letter,weka.SMO,1.11123e+08
letter,weka.SMO,4.54896e+08
letter,weka.SMO,1.11136e+08
letter,weka.SMO,4.59272e+08
letter,weka.SMO,1.11079e+08
letter,weka.SMO,4.78068e+08
letter,weka.SMO,1.74686e+08
letter,weka.SMO,4.80504e+08
letter,weka.SMO,1.11145e+08
letter,weka.SMO,4.55144e+08
letter,weka.SMO,1.11108e+08
letter,weka.SMO,4.81172e+08
letter,weka.SMO,1.66725e+08
letter,weka.SMO,5.21972e+08
letter,weka.SMO,1.11111e+08
letter,weka.SMO,5.04244e+08
letter,weka.SMO,1.11206e+08
letter,weka.SMO,5.21456e+08
letter,weka.SMO,3.00343e+08
letter,weka.SMO,5.3442e+08
letter,weka.SMO,1.58774e+08
letter,weka.SMO,4.44656e+08
letter,weka.SMO,1.11101e+08
letter,weka.SMO,4.732e+08
letter,weka.SMO,1.5865e+08
letter,weka.SMO,4.37432e+08
letter,weka.SMO,1.11099e+08
letter,weka.SMO,4.4674e+08
letter,weka.SMO,1.1114e+08
letter,weka.SMO,4.92224e+08
letter,weka.SMO,1.11132e+08
letter,weka.SMO,4.46488e+08
letter,weka.SMO,1.11108e+08
letter,weka.SMO,4.363e+08
letter,weka.SMO,1.1114e+08
letter,weka.SMO,4.41888e+08
letter,weka.SMO,1.11123e+08
letter,weka.SMO,4.52388e+08
letter,weka.SMO,1.11144e+08
letter,weka.SMO,5.13616e+08
letter,weka.SMO,1.32461e+08
letter,weka.SMO,4.65252e+08
letter,weka.SMO,1.11078e+08
letter,weka.SMO,4.82624e+08
letter,weka.SMO,1.11196e+08
letter,weka.SMO,4.53484e+08
letter,weka.SMO,1.11085e+08
letter,weka.SMO,4.4706e+08
letter,weka.SMO,1.1112e+08
letter,weka.SMO,4.85424e+08
letter,weka.SMO,1.1112e+08
letter,weka.SMO,4.51748e+08
letter,weka.SMO,1.11081e+08
letter,weka.SMO,4.6222e+08
letter,weka.SMO,1.11113e+08
letter,weka.SMO,4.87264e+08
letter,weka.SMO,1.58647e+08
letter,weka.SMO,4.84612e+08
letter,weka.SMO,1.11124e+08
letter,weka.SMO,4.42796e+08
letter,weka.SMO,1.11069e+08
letter,weka.SMO,4.46264e+08
letter,weka.SMO,1.11118e+08
letter,weka.SMO,4.36152e+08
letter,weka.SMO,1.11451e+08
letter,weka.SMO,4.76656e+08
letter,weka.SMO,1.11242e+08
letter,weka.SMO,4.79676e+08
letter,weka.SMO,1.10992e+08
letter,weka.SMO,4.50272e+08
letter,weka.SMO,1.1118e+08
letter,weka.SMO,4.74324e+08
letter,weka.SMO,1.11057e+08
letter,weka.SMO,4.46724e+08
letter,weka.SMO,1.1112e+08
letter,weka.SMO,5.00276e+08
letter,weka.SMO,1.11287e+08
letter,weka.SMO,4.56288e+08
letter,weka.SMO,1.11159e+08
letter,weka.SMO,4.48124e+08
letter,weka.SMO,1.11075e+08
letter,weka.SMO,4.597e+08
letter,weka.SMO,1.11087e+08
letter,weka.SMO,4.47044e+08
letter,weka.SMO,1.11215e+08
letter,weka.SMO,4.46476e+08
letter,weka.SMO,1.11085e+08
letter,weka.SMO,4.99316e+08
letter,weka.SMO,2.9986e+08
letter,weka.SMO,4.94836e+08
letter,weka.SMO,1.11102e+08
letter,weka.SMO,4.3388e+08
letter,weka.SMO,1.11168e+08
letter,weka.SMO,4.38348e+08
letter,weka.SMO,1.11113e+08
letter,weka.SMO,4.39548e+08
letter,weka.SMO,1.11096e+08
letter,weka.SMO,4.84888e+08
letter,weka.SMO,1.10988e+08
letter,weka.SMO,4.38104e+08
letter,weka.SMO,1.11115e+08
letter,weka.SMO,4.29652e+08
letter,weka.SMO,1.11117e+08
letter,weka.SMO,4.4916e+08
letter,weka.SMO,1.11175e+08
letter,weka.SMO,4.57344e+08
letter,weka.SMO,1.11102e+08
letter,weka.SMO,4.61088e+08
letter,weka.SMO,1.11202e+08
letter,weka.SMO,4.44348e+08
letter,weka.SMO,1.11257e+08
letter,weka.SMO,4.4398e+08
letter,weka.SMO,1.11154e+08
letter,weka.SMO,4.83272e+08
letter,weka.SMO,1.11019e+08
letter,weka.SMO,4.41224e+08
letter,weka.SMO,1.32563e+08
letter,weka.SMO,4.57726e+08
letter,weka.SMO,1.11168e+08
letter,weka.SMO,4.5512e+08
letter,weka.SMO,1.11174e+08
letter,weka.SMO,4.6226e+08
letter,weka.SMO,3.02129e+08
letter,weka.SMO,4.79224e+08
letter,weka.SMO,1.11208e+08
letter,weka.SMO,4.8398e+08
letter,weka.SMO,1.32446e+08
letter,weka.SMO,4.18055e+08
letter,weka.SMO,1.32558e+08
letter,weka.SMO,4.79139e+08
letter,weka.SMO,1.32477e+08
letter,weka.SMO,4.68513e+08
letter,weka.SMO,1.11194e+08
letter,weka.SMO,5.00668e+08
letter,weka.SMO,1.11129e+08
letter,weka.SMO,4.61264e+08
letter,weka.SMO,1.11049e+08
letter,weka.SMO,4.44936e+08
letter,weka.SMO,1.1118e+08
letter,weka.SMO,4.85472e+08
letter,weka.SMO,1.1124e+08
letter,weka.SMO,4.53368e+08
letter,weka.SMO,1.3256e+08
letter,weka.SMO,4.4377e+08
letter,weka.SMO,1.11141e+08
