% Query:
% SELECT d.name, li.name, ev2.evalue as build_CPU, ev3.evalue as build_mem, ev.evalue as run_CPU, ev4.evalue as run_mem, ev1.evalue as pred_acc
% FROM
% dataset d,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev,
% evaluation ev1,
% evaluation ev2,
% evaluation ev3,
% evaluation ev4
% WHERE d.did = 30 and
% d.did = e.did and la.laid = e.laid and la.liid = li.liid and
% e.eid = ev.eid and ev2.eid = e.eid and ev3.eid = e.eid and ev4.eid = e.eid and ev2.emiid = 1 and ev3.emiid = 2 and ev4.emiid = 4 and ev.emiid = 3 and ev1.emiid = 6 and e.eid = ev1.eid

@relation query

@attribute name {page-blocks}
@attribute name {weka.DecisionTable,weka.NNge,weka.DecisionStump,weka.SMO,weka.MultilayerPerceptron,weka.MultiBoostAB,weka.ConjunctiveRule,weka.Stacking,weka.J48,weka.Decorate,weka.PART,weka.RBFNetwork,weka.ZeroR,weka.BayesNet,weka.SimpleLogistic,weka.Logistic,weka.StackingC,weka.AttributeSelectedClassifier,weka.MultiClassClassifier,weka.NaiveBayes,weka.FilteredClassifier,weka.MultiScheme,weka.NaiveBayesUpdateable,weka.Ridor,weka.Vote,weka.HyperPipes,weka.NBTree,weka.CVParameterSelection,weka.ClassificationViaRegression,weka.LogitBoost,weka.Bagging,weka.LMT,weka.IBk,weka.NaiveBayesSimple,weka.IB1,weka.OneR,weka.VFI,weka.RacedIncrementalLogitBoost,weka.LWL,weka.RandomForest,weka.RandomTree,weka.REPTree,weka.JRip,weka.AdaBoostM1,weka.RandomCommittee,weka.OrdinalClassClassifier}
@attribute build_CPU numeric
@attribute build_mem numeric
@attribute run_CPU numeric
@attribute run_mem numeric
@attribute pred_acc numeric

@data
page-blocks,weka.ClassificationViaRegression,4.77,9.34689e+07,40,1.46308e+08,0.973324
page-blocks,weka.LogitBoost,2.33,1.36574e+07,26,0,0.969304
page-blocks,weka.Bagging,2.75,3.79699e+07,23,0,0.97241
page-blocks,weka.LMT,173.8,2.02784e+08,1869,3.79332e+08,0.968756
page-blocks,weka.IBk,0.6,199448,59,4.9664e+07,0.960168
page-blocks,weka.NaiveBayesSimple,0.45,99632,7,0,0.908222
page-blocks,weka.IB1,0.8,197624,58,4.8944e+07,0.958706
page-blocks,weka.OneR,0.23,77056,8,1.31768e+08,0.937877
page-blocks,weka.VFI,0.25,102496,8,0,0.871551
page-blocks,weka.RacedIncrementalLogitBoost,1.8,1.29501e+07,14,0,0.956697
page-blocks,weka.LWL,0.6,198544,509,5.1512e+07,0.931482
page-blocks,weka.RandomForest,3.31,3.9476e+07,24,0,0.97241
page-blocks,weka.RandomTree,0.99,1.76845e+07,12,0,0.955783
page-blocks,weka.REPTree,1.52,2.22032e+06,11,0,0.96839
page-blocks,weka.JRip,4.47,4.12855e+07,43,1.8536e+08,0.96839
page-blocks,weka.AdaBoostM1,0.66,562960,11,0,0.931299
page-blocks,weka.RandomCommittee,2.29,6.01829e+07,38,0,0.969852
page-blocks,weka.OrdinalClassClassifier,2.28,1.24293e+07,21,0,0.966746
page-blocks,weka.DecisionTable,2.36,1.22747e+07,21,0,0.962909
page-blocks,weka.NNge,1.82,1.53621e+06,26,1.4172e+08,0.964371
page-blocks,weka.DecisionStump,0.3,110984,12,0,0.931299
page-blocks,weka.SMO,2.45,3.97491e+07,22,2.13832e+08,0.927645
page-blocks,weka.MultilayerPerceptron,25.66,949112,265,1.42652e+08,0.962361
page-blocks,weka.MultiBoostAB,1.3,5.17475e+06,12,0,0.931299
page-blocks,weka.ConjunctiveRule,2.42,1.19926e+07,18,8.1248e+07,0.930386
page-blocks,weka.Stacking,0.22,81632,7,1.3026e+08,0.89768
page-blocks,weka.J48,0.87,234016,13,1.33592e+08,0.969121
page-blocks,weka.Decorate,47.35,9.87544e+07,546,3.80804e+08,0.972045
page-blocks,weka.PART,1.3,353152,14,0,0.969304
page-blocks,weka.RBFNetwork,13.42,8.35095e+07,104,1.68948e+08,0.950119
page-blocks,weka.ZeroR,0.5,34208,9,0,0.89768
page-blocks,weka.BayesNet,0.93,981968,18,0,0.934588
page-blocks,weka.SimpleLogistic,30.2,9.75936e+07,302,2.26408e+08,0.964736
page-blocks,weka.Logistic,6.94,3.49621e+07,70,1.23532e+08,0.964919
page-blocks,weka.StackingC,0.86,1.33988e+07,14,0,0.89768
page-blocks,weka.AttributeSelectedClassifier,2.23,3.88746e+06,19,0,0.970766
page-blocks,weka.MultiClassClassifier,5.55,3.63784e+07,40,1.37436e+08,0.957427
page-blocks,weka.NaiveBayes,0.26,112568,9,0,0.90042
page-blocks,weka.FilteredClassifier,0.83,348264,10,3.7436e+07,0.965284
page-blocks,weka.MultiScheme,0.29,150248,9,0,0.89768
page-blocks,weka.NaiveBayesUpdateable,0.32,115656,8,1.293e+08,0.90042
page-blocks,weka.Ridor,6.69,9.09928e+07,67,1.44324e+08,0.967111
page-blocks,weka.Vote,0.6,45376,8,2.7996e+07,0.89768
page-blocks,weka.HyperPipes,0.4,39752,7,0,0.914124
page-blocks,weka.NBTree,14.37,9.42116e+07,109,1.33704e+08,0.968025
page-blocks,weka.CVParameterSelection,0.1,61320,8,0,0.89768
page-blocks,weka.ClassificationViaRegression,6.6,9.35205e+07,51,1.2906e+08,0.973689
page-blocks,weka.LogitBoost,2.56,1.37604e+07,23,1.34216e+08,0.9704
page-blocks,weka.Bagging,2.89,1.47322e+07,26,0,0.972775
page-blocks,weka.LMT,224.72,2.10739e+08,1811,3.81128e+08,0.966929
page-blocks,weka.IBk,0.6,204824,71,5.3584e+07,0.960716
page-blocks,weka.NaiveBayesSimple,0.48,100640,8,0,0.915556
page-blocks,weka.IB1,0.5,195856,52,5.0948e+07,0.960533
page-blocks,weka.OneR,0.26,90720,11,0,0.936598
page-blocks,weka.VFI,0.41,87008,8,0,0.868445
page-blocks,weka.RacedIncrementalLogitBoost,1.19,1.29816e+07,14,0,0.956879
page-blocks,weka.LWL,0.6,195584,710,5.154e+07,0.931299
page-blocks,weka.RandomForest,3.31,3.83876e+07,24,1.32276e+08,0.973324
page-blocks,weka.RandomTree,1.21,1.15676e+07,12,0,0.9556
page-blocks,weka.REPTree,1.52,1.22368e+06,15,0,0.969669
page-blocks,weka.JRip,5.31,7.35054e+07,43,8.5508e+07,0.969852
page-blocks,weka.AdaBoostM1,0.94,577960,12,0,0.931299
page-blocks,weka.RandomCommittee,2.14,5.27821e+07,36,9.0704e+07,0.971679
page-blocks,weka.OrdinalClassClassifier,1.79,1.24186e+07,20,5.05e+07,0.967659
page-blocks,weka.SMO,2,3.97109e+07,15,0,0.928924
page-blocks,weka.SMO,1.77,3.96537e+07,15,1.57652e+08,0.928924
page-blocks,weka.SMO,1.86,3.96795e+07,15,2.30732e+08,0.929289
page-blocks,weka.SMO,2.6,3.97324e+07,19,0,0.929289
page-blocks,weka.SMO,2.1,3.96913e+07,16,2.39836e+08,0.929289
page-blocks,weka.SMO,1.78,3.96963e+07,14,0,0.929107
page-blocks,weka.SMO,2,3.97002e+07,17,1.864e+08,0.929289
page-blocks,weka.SMO,2.9,3.967e+07,18,0,0.929289
page-blocks,weka.SMO,1.86,3.97088e+07,15,0,0.929472
page-blocks,weka.SMO,2.2,3.96897e+07,16,0,0.929107
page-blocks,weka.SMO,1.96,3.9696e+07,16,0,0.929107
page-blocks,weka.SMO,1.95,3.97075e+07,15,0,0.928741
page-blocks,weka.SMO,3.2,3.97164e+07,58,2.30696e+08,0.928924
page-blocks,weka.SMO,2.2,3.9679e+07,15,0,0.929107
page-blocks,weka.SMO,1.85,3.96742e+07,17,2.27856e+08,0.929107
page-blocks,weka.SMO,2.6,3.96942e+07,22,2.30632e+08,0.929107
page-blocks,weka.SMO,2.35,3.9728e+07,18,0,0.929107
page-blocks,weka.SMO,1.88,3.97115e+07,18,1.96548e+08,0.929107
page-blocks,weka.SMO,2.42,3.97534e+07,19,8.4244e+07,0.929289
page-blocks,weka.SMO,1.69,3.96857e+07,15,0,0.928924
page-blocks,weka.SMO,1.45,3.96348e+07,14,0,0.897862
page-blocks,weka.SMO,1.67,3.96752e+07,14,0,0.906267
page-blocks,weka.SMO,1.89,3.96766e+07,15,0,0.91321
page-blocks,weka.SMO,1.8,3.96951e+07,14,0,0.921798
page-blocks,weka.SMO,2.1,3.97062e+07,16,0,0.929289
page-blocks,weka.SMO,1.82,3.96594e+07,15,0,0.939887
page-blocks,weka.SMO,2,3.96587e+07,19,2.31272e+08,0.940069
page-blocks,weka.SMO,2.33,3.96485e+07,22,1.94644e+08,0.940435
page-blocks,weka.SMO,2.4,3.96408e+07,20,0,0.942079
page-blocks,weka.SMO,2.6,3.96596e+07,23,0,0.946464
page-blocks,weka.SMO,3.57,3.96345e+07,31,2.38228e+08,0.951946
page-blocks,weka.SMO,7.1,3.96792e+07,56,1.94016e+08,0.954869
page-blocks,weka.SMO,4.61,3.96353e+07,41,1.90648e+08,0.9556
page-blocks,weka.SMO,7.55,3.96729e+07,50,2.2178e+08,0.956514
page-blocks,weka.SMO,5.58,3.9642e+07,62,1.8676e+08,0.957245
page-blocks,weka.SMO,6.34,3.96883e+07,58,2.23748e+08,0.958158
page-blocks,weka.SMO,5.71,3.95424e+07,57,1.75364e+08,0.958158
page-blocks,weka.SMO,6.89,3.96757e+07,61,1.6874e+08,0.958889
page-blocks,weka.SMO,6.89,3.96859e+07,67,1.61216e+08,0.958889
page-blocks,weka.SMO,1.58,3.97172e+07,14,0,0.897862
page-blocks,weka.SMO,1.44,3.97279e+07,11,0,0.897862
page-blocks,weka.SMO,2.19,3.97459e+07,17,0,0.897862
page-blocks,weka.SMO,2.11,3.97249e+07,17,0,0.897862
page-blocks,weka.SMO,1.49,3.96485e+07,13,2.27756e+08,0.897862
page-blocks,weka.SMO,1.7,3.97031e+07,14,0,0.897862
page-blocks,weka.SMO,1.99,3.97173e+07,15,0,0.897862
page-blocks,weka.SMO,1.24,3.96645e+07,12,2.30004e+08,0.897862
page-blocks,weka.SMO,1.98,3.9738e+07,15,0,0.897862
page-blocks,weka.SMO,1.59,3.96192e+07,15,0,0.897862
page-blocks,weka.SMO,2.5,3.97325e+07,15,4.876e+07,0.897862
page-blocks,weka.SMO,1.97,3.97248e+07,18,0,0.897862
page-blocks,weka.SMO,1.46,3.96479e+07,13,0,0.897862
page-blocks,weka.SMO,1.62,3.9703e+07,14,0,0.897862
page-blocks,weka.SMO,1.55,3.96692e+07,16,2.31656e+08,0.897862
page-blocks,weka.SMO,1.64,3.97242e+07,14,0,0.897862
page-blocks,weka.SMO,1.43,3.96472e+07,14,0,0.897862
page-blocks,weka.SMO,1.84,3.97203e+07,14,1.5746e+08,0.897862
page-blocks,weka.SMO,1.49,3.96717e+07,14,7.9604e+07,0.897862
page-blocks,weka.SMO,3.38,3.97365e+07,30,2.34544e+08,0.897862
page-blocks,weka.SMO,1.38,3.9652e+07,16,0,0.906084
page-blocks,weka.SMO,2.6,3.97075e+07,20,0,0.906267
page-blocks,weka.SMO,1.71,3.97178e+07,14,1.97244e+08,0.906267
page-blocks,weka.SMO,1.78,3.97141e+07,13,0,0.906084
page-blocks,weka.SMO,1.47,3.96504e+07,13,0,0.906084
page-blocks,weka.SMO,2.6,3.97154e+07,14,2.25296e+08,0.906084
page-blocks,weka.SMO,1.82,3.97063e+07,13,0,0.906084
page-blocks,weka.SMO,1.71,3.96961e+07,14,0,0.906267
page-blocks,weka.SMO,1.79,3.97084e+07,13,0,0.905354
page-blocks,weka.SMO,2.9,3.97468e+07,15,0,0.906267
page-blocks,weka.SMO,1.99,3.97055e+07,15,1.46876e+08,0.905902
page-blocks,weka.SMO,1.73,3.96928e+07,13,2.2878e+08,0.906267
page-blocks,weka.SMO,1.7,3.96849e+07,15,0,0.906267
page-blocks,weka.SMO,1.89,3.97191e+07,15,0,0.906267
page-blocks,weka.SMO,2.36,3.9742e+07,19,0,0.905354
page-blocks,weka.SMO,1.59,3.96488e+07,12,0,0.906267
page-blocks,weka.SMO,1.96,3.96916e+07,15,2.35784e+08,0.905536
page-blocks,weka.SMO,1.6,3.97023e+07,13,2.30472e+08,0.905719
page-blocks,weka.SMO,1.74,3.97386e+07,13,0,0.905902
page-blocks,weka.SMO,2.1,3.97272e+07,17,0,0.906267
page-blocks,weka.SMO,2.1,3.97512e+07,15,0,0.91321
page-blocks,weka.SMO,1.55,3.97084e+07,15,2.32264e+08,0.913393
page-blocks,weka.SMO,2.6,3.97176e+07,17,2.29156e+08,0.91321
page-blocks,weka.SMO,1.32,3.9662e+07,14,1.40656e+08,0.91321
page-blocks,weka.SMO,1.47,3.96905e+07,16,1.27892e+08,0.913393
page-blocks,weka.SMO,2.35,3.97501e+07,18,0,0.91321
page-blocks,weka.SMO,1.91,3.97192e+07,14,2.0212e+07,0.913393
page-blocks,weka.SMO,2.9,3.97584e+07,15,2.0112e+07,0.91321
page-blocks,weka.SMO,1.87,3.97013e+07,16,2.35296e+08,0.913393
page-blocks,weka.SMO,1.87,3.97312e+07,15,0,0.91321
page-blocks,weka.SMO,1.93,3.97284e+07,15,2.30508e+08,0.913393
page-blocks,weka.SMO,2.59,3.97214e+07,19,0,0.913393
page-blocks,weka.SMO,1.78,3.96869e+07,15,1.65148e+08,0.91321
page-blocks,weka.SMO,1.8,3.97082e+07,14,2.29604e+08,0.91321
page-blocks,weka.SMO,2.3,3.97043e+07,15,2.04836e+08,0.913393
page-blocks,weka.SMO,1.61,3.96848e+07,14,0,0.913393
page-blocks,weka.SMO,2.1,3.97044e+07,21,2.07852e+08,0.913393
page-blocks,weka.SMO,2.34,3.97393e+07,19,2.41764e+08,0.913393
page-blocks,weka.SMO,1.43,3.96538e+07,13,1.74816e+08,0.913393
page-blocks,weka.SMO,1.94,3.9709e+07,14,2.14904e+08,0.91321
page-blocks,weka.SMO,2.7,3.97439e+07,16,1.4224e+07,0.921798
page-blocks,weka.SMO,2.13,3.9724e+07,19,0,0.921798
page-blocks,weka.SMO,1.68,3.96462e+07,15,1.71604e+08,0.921798
page-blocks,weka.SMO,2.33,3.97414e+07,20,0,0.921798
page-blocks,weka.SMO,1.87,3.96782e+07,16,8.8972e+07,0.921798
page-blocks,weka.SMO,1.94,3.97305e+07,15,2.25576e+08,0.921615
page-blocks,weka.SMO,2.23,3.97108e+07,17,2.28104e+08,0.921798
page-blocks,weka.SMO,2.1,3.96597e+07,16,8.5244e+07,0.921798
page-blocks,weka.SMO,2.6,3.97074e+07,17,2.33576e+08,0.921798
page-blocks,weka.SMO,2.37,3.97241e+07,18,1.95544e+08,0.921798
page-blocks,weka.SMO,2.7,3.96588e+07,21,2.31236e+08,0.921798
page-blocks,weka.SMO,1.75,3.96972e+07,13,2.26108e+08,0.921798
page-blocks,weka.SMO,2.18,3.97025e+07,17,0,0.921615
page-blocks,weka.SMO,2.59,3.97405e+07,18,0,0.921798
page-blocks,weka.SMO,1.93,3.97575e+07,14,0,0.921798
page-blocks,weka.SMO,2.39,3.97246e+07,20,1.68184e+08,0.921798
page-blocks,weka.SMO,2.38,3.9734e+07,19,2.30852e+08,0.921798
page-blocks,weka.SMO,1.87,3.9685e+07,17,0,0.921798
page-blocks,weka.SMO,1.96,3.97214e+07,16,1.89588e+08,0.921798
page-blocks,weka.SMO,2.49,3.97585e+07,18,0,0.921798
page-blocks,weka.SMO,2.39,3.97229e+07,19,1.46376e+08,0.928924
page-blocks,weka.SMO,2.23,3.96949e+07,17,2.2924e+08,0.928924
page-blocks,weka.SMO,1.89,3.96657e+07,17,2.339e+08,0.929289
page-blocks,weka.SMO,1.89,3.97224e+07,15,3.5696e+07,0.929289
page-blocks,weka.SMO,2.22,3.97059e+07,20,2.31172e+08,0.929289
page-blocks,weka.SMO,2.4,3.96817e+07,15,8.3168e+07,0.929107
page-blocks,weka.SMO,2,3.96921e+07,22,2.23136e+08,0.929289
page-blocks,weka.SMO,2.3,3.97194e+07,19,1.974e+08,0.929289
page-blocks,weka.SMO,2.32,3.97285e+07,22,2.41912e+08,0.929472
page-blocks,weka.SMO,1.81,3.96513e+07,16,0,0.929107
page-blocks,weka.SMO,1.9,3.97127e+07,14,0,0.929107
page-blocks,weka.SMO,2.64,3.97551e+07,27,0,0.928741
page-blocks,weka.SMO,2.49,3.97283e+07,19,0,0.928924
page-blocks,weka.SMO,1.76,3.96824e+07,15,0,0.929107
page-blocks,weka.SMO,1.88,3.96903e+07,16,0,0.929107
page-blocks,weka.SMO,1.91,3.97128e+07,17,0,0.929107
page-blocks,weka.SMO,2.17,3.97425e+07,21,0,0.929107
page-blocks,weka.SMO,2.36,3.97166e+07,21,1.8584e+08,0.929107
page-blocks,weka.SMO,1.82,3.96975e+07,14,0,0.929289
page-blocks,weka.SMO,2.15,3.97157e+07,21,2.13e+07,0.928924
page-blocks,weka.SMO,1.87,3.96731e+07,16,1.56336e+08,0.940983
page-blocks,weka.SMO,3.3,3.96536e+07,30,0,0.941348
page-blocks,weka.SMO,1.96,3.96836e+07,16,1.66e+08,0.940983
page-blocks,weka.SMO,2.29,3.97249e+07,23,2.37784e+08,0.940069
page-blocks,weka.SMO,1.79,3.96199e+07,17,0,0.939339
page-blocks,weka.SMO,1.7,3.96811e+07,17,0,0.940618
page-blocks,weka.SMO,1.96,3.96377e+07,17,0,0.939704
page-blocks,weka.SMO,2.2,3.97111e+07,20,1.998e+07,0.940252
page-blocks,weka.SMO,1.99,3.96941e+07,17,2.22452e+08,0.941531
page-blocks,weka.SMO,1.65,3.96622e+07,16,0,0.939521
page-blocks,weka.SMO,1.71,3.9653e+07,16,0,0.940252
page-blocks,weka.SMO,2.18,3.96804e+07,23,0,0.9408
page-blocks,weka.SMO,2.42,3.96998e+07,20,1.94716e+08,0.941348
page-blocks,weka.SMO,2.38,3.96968e+07,20,0,0.939521
page-blocks,weka.SMO,2.11,3.96552e+07,20,0,0.941897
page-blocks,weka.SMO,2.57,3.97149e+07,19,0,0.940435
page-blocks,weka.SMO,1.77,3.96332e+07,19,0,0.941897
page-blocks,weka.SMO,2.8,3.97392e+07,21,2.32144e+08,0.937877
page-blocks,weka.SMO,2.3,3.96926e+07,17,8.202e+07,0.941531
page-blocks,weka.SMO,2.13,3.96645e+07,17,2.27636e+08,0.9408
page-blocks,weka.SMO,1.68,3.96414e+07,19,0,0.939704
page-blocks,weka.SMO,2.31,3.96582e+07,19,0,0.939887
page-blocks,weka.SMO,2.31,3.96843e+07,21,0,0.940069
page-blocks,weka.SMO,1.91,3.96774e+07,17,1.65116e+08,0.939887
page-blocks,weka.SMO,2.9,3.96627e+07,21,0,0.939704
page-blocks,weka.SMO,2.11,3.96753e+07,19,2.30812e+08,0.939704
page-blocks,weka.SMO,2.29,3.96965e+07,22,0,0.939704
page-blocks,weka.SMO,2.32,3.96784e+07,23,0,0.940069
page-blocks,weka.SMO,1.92,3.96544e+07,19,0,0.939887
page-blocks,weka.SMO,3.68,3.96958e+07,45,1.888e+07,0.939704
page-blocks,weka.SMO,2.65,3.96813e+07,22,1.55836e+08,0.939521
page-blocks,weka.SMO,2.2,3.97089e+07,18,0,0.939887
page-blocks,weka.SMO,2,3.96818e+07,18,0,0.939704
page-blocks,weka.SMO,1.78,3.96419e+07,19,0,0.940069
page-blocks,weka.SMO,2.6,3.96798e+07,20,0,0.939521
page-blocks,weka.SMO,1.94,3.96493e+07,18,8.1944e+07,0.939704
page-blocks,weka.SMO,2.17,3.96598e+07,20,0,0.939887
page-blocks,weka.SMO,2.12,3.96795e+07,24,0,0.939704
page-blocks,weka.SMO,1.62,3.96961e+07,14,0,0.939704
page-blocks,weka.SMO,2.46,3.96849e+07,21,0,0.939887
page-blocks,weka.SMO,2.71,3.96792e+07,27,7.9792e+07,0.940435
page-blocks,weka.SMO,2.21,3.96967e+07,20,0,0.940435
page-blocks,weka.SMO,2.7,3.96709e+07,19,2.32704e+08,0.940435
page-blocks,weka.SMO,2.76,3.96842e+07,24,2.27744e+08,0.940435
page-blocks,weka.SMO,2.64,3.96969e+07,21,3.6612e+07,0.940435
page-blocks,weka.SMO,2.3,3.966e+07,21,2.29564e+08,0.940618
page-blocks,weka.SMO,2.89,3.97056e+07,23,0,0.940435
page-blocks,weka.SMO,2.23,3.96665e+07,19,0,0.940435
page-blocks,weka.SMO,2.43,3.96923e+07,21,2.27676e+08,0.940618
page-blocks,weka.SMO,2.66,3.96774e+07,21,2.28912e+08,0.940435
page-blocks,weka.SMO,2.26,3.96441e+07,20,2.2462e+08,0.940435
page-blocks,weka.SMO,2.11,3.9633e+07,23,1.92708e+08,0.940435
page-blocks,weka.SMO,2.13,3.96507e+07,21,2.2442e+08,0.940435
page-blocks,weka.SMO,2.54,3.96757e+07,28,1.70644e+08,0.940618
page-blocks,weka.SMO,2.74,3.96854e+07,26,2.32244e+08,0.940435
page-blocks,weka.SMO,2.89,3.96654e+07,24,0,0.940618
page-blocks,weka.SMO,2.4,3.96494e+07,21,2.7008e+07,0.940435
page-blocks,weka.SMO,2.6,3.9661e+07,18,0,0.940618
page-blocks,weka.SMO,2.44,3.97132e+07,21,0,0.940435
page-blocks,weka.SMO,2.36,3.96652e+07,19,0,0.940618
page-blocks,weka.SMO,2.82,3.969e+07,26,2.4888e+08,0.942262
page-blocks,weka.SMO,2.99,3.96355e+07,28,2.1888e+07,0.942079
page-blocks,weka.SMO,2.24,3.96549e+07,21,0,0.941897
page-blocks,weka.SMO,2.46,3.96846e+07,23,2.32496e+08,0.942079
page-blocks,weka.SMO,2.78,3.96974e+07,26,2.22496e+08,0.942262
page-blocks,weka.SMO,2.75,3.96743e+07,25,0,0.942079
page-blocks,weka.SMO,2.49,3.96979e+07,21,0,0.941531
page-blocks,weka.SMO,2.11,3.96861e+07,19,1.66108e+08,0.942079
page-blocks,weka.SMO,2.88,3.96997e+07,24,2.21336e+08,0.942079
page-blocks,weka.SMO,2.42,3.96836e+07,24,0,0.942079
page-blocks,weka.SMO,1.65,3.96796e+07,16,0,0.942262
page-blocks,weka.SMO,2.2,3.96929e+07,20,0,0.942079
page-blocks,weka.SMO,1.92,3.96495e+07,19,0,0.941897
page-blocks,weka.SMO,2.67,3.96798e+07,28,0,0.942079
page-blocks,weka.SMO,2.9,3.96633e+07,24,0,0.942445
page-blocks,weka.SMO,2.55,3.96985e+07,27,2.36248e+08,0.941714
page-blocks,weka.SMO,2.5,3.96695e+07,20,4.8756e+07,0.942079
page-blocks,weka.SMO,2.7,3.96481e+07,19,0,0.942262
page-blocks,weka.SMO,2.15,3.96505e+07,20,0,0.942079
page-blocks,weka.SMO,2.59,3.96732e+07,21,1.7528e+07,0.942445
page-blocks,weka.SMO,2.52,3.96289e+07,24,0,0.946464
page-blocks,weka.SMO,2.62,3.9636e+07,25,0,0.946464
page-blocks,weka.SMO,2.47,3.96573e+07,24,0,0.946464
page-blocks,weka.SMO,2.56,3.9628e+07,26,0,0.946464
page-blocks,weka.SMO,2.84,3.96316e+07,26,0,0.946464
page-blocks,weka.SMO,2.42,3.96578e+07,24,0,0.946464
page-blocks,weka.SMO,2.43,3.9619e+07,25,0,0.946464
page-blocks,weka.SMO,3.56,3.9684e+07,32,1.75884e+08,0.946464
page-blocks,weka.SMO,3.9,3.96596e+07,28,0,0.946464
page-blocks,weka.SMO,2.87,3.96639e+07,25,0,0.946464
page-blocks,weka.SMO,2.29,3.96769e+07,21,0,0.946282
page-blocks,weka.SMO,2.57,3.96367e+07,24,1.69856e+08,0.946464
page-blocks,weka.SMO,2.87,3.9636e+07,24,1.58516e+08,0.946464
page-blocks,weka.SMO,3.22,3.96636e+07,31,1.644e+08,0.946464
page-blocks,weka.SMO,3.64,3.96715e+07,35,1.59956e+08,0.946464
page-blocks,weka.SMO,3.35,3.96777e+07,32,0,0.946464
page-blocks,weka.SMO,3.55,3.96628e+07,33,3.5864e+07,0.946464
page-blocks,weka.SMO,2.86,3.96375e+07,25,1.68288e+08,0.946464
page-blocks,weka.SMO,2.78,3.96233e+07,25,1.60284e+08,0.946464
