% Query:
% SELECT d.name, li.name, ev2.evalue as build_CPU, ev3.evalue as build_mem, ev.evalue as run_CPU, ev4.evalue as run_mem, ev1.evalue as pred_acc
% FROM
% dataset d,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev,
% evaluation ev1,
% evaluation ev2,
% evaluation ev3,
% evaluation ev4
% WHERE d.did = 188 and
% d.did = e.did and la.laid = e.laid and la.liid = li.liid and
% e.eid = ev.eid and ev2.eid = e.eid and ev3.eid = e.eid and ev4.eid = e.eid and ev2.emiid = 1 and ev3.emiid = 2 and ev4.emiid = 4 and ev.emiid = 3 and ev1.emiid = 6 and e.eid = ev1.eid

@relation query

@attribute name {kropt}
@attribute name {weka.LBR,weka.DecisionTable,weka.DecisionStump,weka.Id3,weka.SMO,weka.MultilayerPerceptron,weka.MultiBoostAB,weka.ConjunctiveRule,weka.Stacking,weka.J48,weka.Decorate,weka.PART,weka.ZeroR,weka.BayesNet,weka.SimpleLogistic,weka.Logistic,weka.StackingC,weka.AttributeSelectedClassifier,weka.MultiClassClassifier,weka.NaiveBayes,weka.FilteredClassifier,weka.MultiScheme,weka.NaiveBayesUpdateable,weka.Ridor,weka.Vote,weka.HyperPipes,weka.CVParameterSelection,weka.ClassificationViaRegression,weka.LogitBoost,weka.Bagging,weka.IBk,weka.NaiveBayesSimple,weka.IB1,weka.OneR,weka.VFI,weka.RacedIncrementalLogitBoost,weka.LWL,weka.RandomForest,weka.RandomTree,weka.REPTree,weka.AdaBoostM1,weka.AODE,weka.OrdinalClassClassifier,weka.RandomCommittee}
@attribute build_CPU numeric
@attribute build_mem numeric
@attribute run_CPU numeric
@attribute run_mem numeric
@attribute pred_acc numeric

@data
kropt,weka.ClassificationViaRegression,400.69,4.0545e+08,16468,9.75112e+08,0.742622
kropt,weka.LogitBoost,7.55,1.01175e+08,337,3.82404e+08,0.310985
kropt,weka.Bagging,7.37,1.46435e+08,3690,9.46708e+08,0.590783
kropt,weka.IBk,0.13,848056,963,1.88512e+08,0.730539
kropt,weka.NaiveBayesSimple,0.58,130720,195,1.33868e+08,0.360137
kropt,weka.IB1,0.12,832912,691,2.39088e+08,0.377673
kropt,weka.OneR,0.14,72968,246,3.74376e+08,0.247968
kropt,weka.VFI,0.24,88736,230,3.57808e+08,0.179106
kropt,weka.RacedIncrementalLogitBoost,25.21,9.0418e+07,464,2.8412e+08,0.307706
kropt,weka.LWL,0.9,827856,3306,3.80896e+08,0.264115
kropt,weka.RandomForest,9.99,3.10187e+08,478,9.28756e+08,0.648667
kropt,weka.RandomTree,1.67,6.69323e+07,1284,6.35436e+08,0.408219
kropt,weka.REPTree,2.32,2.38613e+07,306,3.8988e+08,0.549366
kropt,weka.AdaBoostM1,0.9,567464,223,1.45288e+08,0.18873
kropt,weka.AODE,0.9,485640,223,3.74652e+08,0.523774
kropt,weka.OrdinalClassClassifier,4.7,1.00269e+08,432,2.37792e+08,0.572141
kropt,weka.SMO,1634.89,1.27064e+08,14477,4.90684e+08,0.435415
kropt,weka.SMO,1664.57,1.66299e+08,15311,4.9082e+08,0.4357
kropt,weka.SMO,1680.26,1.28593e+08,15484,5.05864e+08,0.435629
kropt,weka.SMO,1641.72,1.28072e+08,15008,4.9128e+08,0.4357
kropt,weka.SMO,1679.86,1.28213e+08,15154,4.93836e+08,0.435522
kropt,weka.SMO,2257.41,1.66574e+08,21060,4.7996e+08,0.435736
kropt,weka.SMO,1769.29,1.28205e+08,16647,5.00012e+08,0.435593
kropt,weka.SMO,1536.27,1.26518e+08,14490,5.2572e+08,0.43595
kropt,weka.SMO,1624.84,1.29143e+08,14802,5.00656e+08,0.435522
kropt,weka.SMO,1879.8,1.27739e+08,16168,5.18584e+08,0.43513
kropt,weka.SMO,1897.5,1.28617e+08,16444,4.93244e+08,0.435201
kropt,weka.SMO,2425.32,1.18445e+08,21745,5.16532e+08,0.435451
kropt,weka.SMO,1518.15,1.27563e+08,13829,4.93064e+08,0.435557
kropt,weka.SMO,2425.77,1.27018e+08,21040,5.00028e+08,0.435557
kropt,weka.SMO,1741.31,1.27391e+08,15509,4.92032e+08,0.435415
kropt,weka.SMO,1492.38,1.27994e+08,15312,4.8796e+08,0.435736
kropt,weka.SMO,1617.11,1.27671e+08,15081,4.81504e+08,0.4357
kropt,weka.SMO,1650.7,1.2727e+08,14516,4.71516e+08,0.435629
kropt,weka.SMO,1711.44,1.27265e+08,14788,4.72692e+08,0.435522
kropt,weka.SMO,25.26,1.28264e+08,597,5.5672e+08,0.346521
kropt,weka.SMO,70.22,1.26946e+08,930,5.86108e+08,0.413209
kropt,weka.SMO,124.79,1.25665e+08,1489,6.52976e+08,0.424865
kropt,weka.SMO,754.57,1.26373e+08,7371,4.9886e+08,0.433276
kropt,weka.SMO,1537.49,1.28106e+08,14208,5.02204e+08,0.435629
kropt,weka.SMO,2865.88,1.27229e+08,27598,5.10144e+08,0.432813
kropt,weka.SMO,5313.53,1.1875e+08,48107,4.9666e+08,0.437197
kropt,weka.SMO,6994.17,1.49821e+08,58045,4.97372e+08,0.436555
kropt,weka.SMO,25.29,1.27592e+08,538,5.05884e+08,0.34702
kropt,weka.SMO,33.79,1.2783e+08,766,5.50736e+08,0.346628
kropt,weka.SMO,25.49,1.24821e+08,515,5.83036e+08,0.346878
kropt,weka.SMO,24.4,1.27305e+08,530,5.7836e+08,0.346735
kropt,weka.SMO,32.54,1.264e+08,627,6.05704e+08,0.34702
kropt,weka.SMO,26.25,1.27736e+08,559,5.57896e+08,0.34702
kropt,weka.SMO,26.76,1.29183e+08,543,5.35156e+08,0.347234
kropt,weka.SMO,30.11,1.26846e+08,584,5.73476e+08,0.347127
kropt,weka.SMO,32.85,1.28303e+08,616,5.67072e+08,0.347198
kropt,weka.SMO,26.38,1.28306e+08,553,5.78764e+08,0.347412
kropt,weka.SMO,24.56,1.26419e+08,536,6.15376e+08,0.347341
kropt,weka.SMO,23.4,1.26351e+08,516,5.48152e+08,0.346985
kropt,weka.SMO,31.7,1.2815e+08,614,5.76588e+08,0.347092
kropt,weka.SMO,33.55,1.26682e+08,560,5.69648e+08,0.347412
kropt,weka.SMO,28.27,1.27403e+08,561,5.65576e+08,0.34727
kropt,weka.SMO,26.18,1.26475e+08,524,5.738e+08,0.347412
kropt,weka.SMO,27.22,1.27245e+08,546,5.67372e+08,0.346949
kropt,weka.SMO,27.85,1.26124e+08,566,6.23692e+08,0.347519
kropt,weka.SMO,26.6,1.28895e+08,593,5.39808e+08,0.346735
kropt,weka.SMO,27.2,1.26784e+08,525,5.93328e+08,0.347484
kropt,weka.SMO,99.8,1.26674e+08,1203,6.36236e+08,0.411819
kropt,weka.SMO,101.51,1.28486e+08,1217,5.89684e+08,0.412746
kropt,weka.SMO,70.32,1.25372e+08,971,6.16804e+08,0.411855
kropt,weka.SMO,75.36,1.27752e+08,948,5.32704e+08,0.412425
kropt,weka.SMO,78.27,1.26697e+08,1017,5.34224e+08,0.412283
kropt,weka.SMO,65.26,1.26251e+08,940,6.64364e+08,0.41239
kropt,weka.SMO,71.3,1.27467e+08,1024,5.3954e+08,0.412461
kropt,weka.SMO,69.61,1.26307e+08,925,6.88084e+08,0.412318
kropt,weka.SMO,71.51,1.27642e+08,951,5.45756e+08,0.41239
kropt,weka.SMO,85.4,1.27194e+08,973,5.32556e+08,0.412853
kropt,weka.SMO,76.59,1.27619e+08,984,5.38636e+08,0.412104
kropt,weka.SMO,75.9,1.27835e+08,939,5.58908e+08,0.412461
kropt,weka.SMO,67.76,1.27792e+08,965,6.60832e+08,0.412283
kropt,weka.SMO,69.24,1.27771e+08,1019,6.18124e+08,0.412782
kropt,weka.SMO,70.39,1.2828e+08,968,5.31076e+08,0.412532
kropt,weka.SMO,73.8,1.25544e+08,938,5.3648e+08,0.412318
kropt,weka.SMO,69.11,1.26799e+08,952,5.99704e+08,0.411997
kropt,weka.SMO,80,1.27888e+08,984,5.31716e+08,0.412283
kropt,weka.SMO,69.66,1.2688e+08,982,5.18384e+08,0.411891
kropt,weka.SMO,69.23,1.2872e+08,994,5.04604e+08,0.412675
kropt,weka.SMO,139.26,1.26719e+08,1505,5.47888e+08,0.4249
kropt,weka.SMO,155.6,1.26629e+08,1679,5.37788e+08,0.424829
kropt,weka.SMO,119.96,1.28385e+08,1409,5.976e+08,0.424758
kropt,weka.SMO,117.77,1.28028e+08,1441,4.78168e+08,0.425007
kropt,weka.SMO,149.33,1.28882e+08,1653,5.03132e+08,0.425043
kropt,weka.SMO,121.48,1.27501e+08,1450,5.37624e+08,0.424758
kropt,weka.SMO,125.3,1.26407e+08,1451,5.4838e+08,0.42515
kropt,weka.SMO,121.83,1.27342e+08,1474,5.34984e+08,0.424936
kropt,weka.SMO,126.32,1.29137e+08,1501,5.36316e+08,0.424793
kropt,weka.SMO,126.35,1.27526e+08,1452,5.1958e+08,0.424544
kropt,weka.SMO,146.16,1.27158e+08,1675,5.3262e+08,0.424758
kropt,weka.SMO,125.3,1.2756e+08,1518,5.20928e+08,0.424793
kropt,weka.SMO,127.36,1.28624e+08,1472,5.21912e+08,0.424793
kropt,weka.SMO,134.4,1.2663e+08,1548,6.66292e+08,0.425043
kropt,weka.SMO,145.46,1.26136e+08,1773,5.38508e+08,0.424686
kropt,weka.SMO,132.68,1.27337e+08,1494,5.25676e+08,0.424829
kropt,weka.SMO,119.78,1.28236e+08,1430,5.38084e+08,0.424829
kropt,weka.SMO,160.3,1.26645e+08,1767,5.37976e+08,0.424971
kropt,weka.SMO,126.15,1.26478e+08,1476,6.60872e+08,0.424829
kropt,weka.SMO,132.46,1.28975e+08,1480,5.339e+08,0.424758
kropt,weka.SMO,1086.7,1.28087e+08,9790,4.85556e+08,0.433241
kropt,weka.SMO,755.12,1.18414e+08,7006,5.17536e+08,0.433383
kropt,weka.SMO,769.51,1.34743e+08,7300,4.6518e+08,0.433312
kropt,weka.SMO,704.2,1.27124e+08,7513,5.03908e+08,0.433312
kropt,weka.SMO,822.33,1.27363e+08,7803,4.97068e+08,0.433419
kropt,weka.SMO,681.7,1.27575e+08,6806,4.99764e+08,0.433383
kropt,weka.SMO,716.66,1.28869e+08,6804,5.01256e+08,0.433241
kropt,weka.SMO,1015.35,1.27508e+08,9635,4.98368e+08,0.433383
kropt,weka.SMO,788.72,1.28745e+08,7247,4.9606e+08,0.433597
kropt,weka.SMO,749.9,1.27735e+08,7459,4.99996e+08,0.433169
kropt,weka.SMO,818.3,1.27444e+08,7351,4.93048e+08,0.433348
kropt,weka.SMO,733.16,1.2811e+08,6938,4.7818e+08,0.433526
kropt,weka.SMO,1101.4,1.58149e+08,10363,4.73968e+08,0.433383
kropt,weka.SMO,851.55,1.26977e+08,7521,5.20008e+08,0.433241
kropt,weka.SMO,785.16,1.26632e+08,7141,4.93476e+08,0.433455
kropt,weka.SMO,745.65,1.25327e+08,6810,5.02268e+08,0.433312
kropt,weka.SMO,786.41,1.25841e+08,7017,5.05996e+08,0.43349
kropt,weka.SMO,864.96,1.275e+08,8044,4.92396e+08,0.433241
kropt,weka.SMO,771.12,1.28277e+08,7038,4.94464e+08,0.433312
kropt,weka.SMO,744.5,1.26624e+08,7035,5.04352e+08,0.433134
kropt,weka.SMO,1577.88,1.27298e+08,15293,5.0598e+08,0.435415
kropt,weka.SMO,1589.59,1.28364e+08,14591,5.14508e+08,0.4357
kropt,weka.SMO,1561.67,1.27834e+08,14705,4.95008e+08,0.435629
kropt,weka.SMO,1588.1,1.25862e+08,14867,4.93492e+08,0.4357
kropt,weka.SMO,1540.67,1.26225e+08,14595,4.93988e+08,0.435522
kropt,weka.SMO,1690.41,1.27718e+08,15191,4.89652e+08,0.435308
kropt,weka.SMO,1556.26,1.27881e+08,16206,5.17948e+08,0.435736
kropt,weka.SMO,2216.2,1.27951e+08,20118,5.1084e+08,0.435593
kropt,weka.SMO,2511.65,1.2794e+08,21251,4.88548e+08,0.43595
kropt,weka.SMO,1573.57,1.24772e+08,14721,5.19516e+08,0.435522
kropt,weka.SMO,1579.25,1.25458e+08,14153,4.83096e+08,0.43513
kropt,weka.SMO,1688.81,1.27428e+08,14613,5.04776e+08,0.435201
kropt,weka.SMO,2370.93,1.27456e+08,21289,4.78276e+08,0.435451
kropt,weka.SMO,1412.21,1.27626e+08,14254,4.93292e+08,0.435557
kropt,weka.SMO,1776.39,1.28238e+08,16066,5.15136e+08,0.435557
kropt,weka.SMO,1620.8,1.27571e+08,15537,5.0354e+08,0.435415
kropt,weka.SMO,1649.14,1.27709e+08,15855,5.22596e+08,0.435736
kropt,weka.SMO,1514.21,1.27233e+08,14667,4.99496e+08,0.4357
kropt,weka.SMO,1591.69,1.28292e+08,14551,5.13748e+08,0.435629
kropt,weka.SMO,1672.31,1.26541e+08,15301,5.03972e+08,0.435522
kropt,weka.SMO,3498.29,1.2637e+08,31070,5.22428e+08,0.431922
kropt,weka.SMO,3255.56,1.27434e+08,28609,4.9294e+08,0.430389
kropt,weka.SMO,5365.37,1.27559e+08,46978,4.6706e+08,0.430995
kropt,weka.SMO,3425.34,1.34982e+08,28798,4.93204e+08,0.428892
kropt,weka.SMO,2880.45,1.27146e+08,26654,4.68656e+08,0.428678
kropt,weka.SMO,3303.85,1.27499e+08,31833,4.9624e+08,0.433882
kropt,weka.SMO,2852.58,1.27532e+08,28057,4.99776e+08,0.42989
kropt,weka.SMO,3002.66,1.28491e+08,29504,5.3626e+08,0.430318
kropt,weka.SMO,3324.23,1.18214e+08,28366,4.91144e+08,0.429962
kropt,weka.SMO,3115.34,1.2639e+08,27646,4.82928e+08,0.429783
kropt,weka.SMO,3298.41,1.27718e+08,29792,4.94444e+08,0.433561
kropt,weka.SMO,3440.6,1.26552e+08,31505,5.06008e+08,0.430211
kropt,weka.SMO,3479.64,1.25972e+08,31018,4.95712e+08,0.430211
kropt,weka.SMO,3279.65,1.27866e+08,30331,5.197e+08,0.430853
kropt,weka.SMO,3176.1,1.66703e+08,27590,4.78776e+08,0.428928
kropt,weka.SMO,3108.54,1.27948e+08,27272,4.9248e+08,0.432706
kropt,weka.SMO,3325.89,1.49895e+08,28884,5.15656e+08,0.432742
kropt,weka.SMO,3230.78,1.34905e+08,27826,4.7304e+08,0.431565
kropt,weka.SMO,2970.64,1.26406e+08,28207,4.9756e+08,0.431708
kropt,weka.SMO,3680.14,1.27064e+08,34781,5.17268e+08,0.436983
kropt,weka.SMO,4082.6,1.28187e+08,36494,4.8914e+08,0.437161
kropt,weka.SMO,3926.21,1.4239e+08,35639,5.01268e+08,0.436983
kropt,weka.SMO,4334.16,1.27776e+08,36641,5.01648e+08,0.436948
kropt,weka.SMO,3951.85,1.28612e+08,36328,4.8588e+08,0.43709
kropt,weka.SMO,5065.32,1.27443e+08,45321,5.12932e+08,0.437553
kropt,weka.SMO,4205.8,1.27724e+08,36018,4.78632e+08,0.436912
kropt,weka.SMO,3908.99,1.49336e+08,33823,4.9074e+08,0.437268
kropt,weka.SMO,4146.67,1.27787e+08,35847,4.90524e+08,0.437482
kropt,weka.SMO,3909.48,1.27927e+08,36327,4.90808e+08,0.436948
kropt,weka.SMO,3977.28,1.27983e+08,36853,4.94248e+08,0.43734
kropt,weka.SMO,3831.8,1.42579e+08,32890,5.01052e+08,0.436698
kropt,weka.SMO,4402.91,1.27177e+08,37751,4.91572e+08,0.437233
kropt,weka.SMO,3950.4,1.50086e+08,34975,4.70908e+08,0.43709
kropt,weka.SMO,4405.1,1.50121e+08,39146,4.81804e+08,0.437197
kropt,weka.SMO,3930.39,1.27848e+08,33977,4.77828e+08,0.437304
kropt,weka.SMO,4262.88,1.27501e+08,37851,4.89908e+08,0.437233
kropt,weka.SMO,4408.1,1.29558e+08,36056,4.99388e+08,0.437197
kropt,weka.SMO,4287.92,1.27434e+08,37637,4.90336e+08,0.437126
kropt,weka.SMO,3657.95,1.41865e+08,31970,5.0138e+08,0.437411
kropt,weka.SMO,6643.63,1.50296e+08,57893,4.727e+08,0.436662
kropt,weka.SMO,6925.45,1.49973e+08,60205,4.93612e+08,0.433348
kropt,weka.SMO,7303.12,1.27662e+08,64011,4.79968e+08,0.43235
kropt,weka.SMO,6447.94,1.27149e+08,55747,4.77924e+08,0.43071
kropt,weka.SMO,6325.46,1.27384e+08,57095,4.96644e+08,0.433811
kropt,weka.SMO,6838.4,1.2768e+08,60554,5.07728e+08,0.437268
kropt,weka.SMO,6827.83,1.49562e+08,59225,5.0068e+08,0.433526
kropt,weka.SMO,6651.98,1.26006e+08,59416,5.03612e+08,0.437696
kropt,weka.SMO,6934.11,1.28993e+08,59700,4.84928e+08,0.433526
kropt,weka.SMO,6773.39,1.50956e+08,61604,5.1368e+08,0.433954
kropt,weka.SMO,6893.49,1.27255e+08,61907,5.11792e+08,0.436484
kropt,weka.SMO,6422.94,1.27582e+08,53941,4.93052e+08,0.434096
kropt,weka.SMO,6248.2,1.49902e+08,61127,4.82964e+08,0.436591
kropt,weka.SMO,6803.5,1.28015e+08,60094,4.97284e+08,0.432884
kropt,weka.SMO,6605.63,1.26219e+08,57235,4.90032e+08,0.431565
kropt,weka.SMO,6475.54,1.28025e+08,61113,4.88188e+08,0.437874
kropt,weka.SMO,6137.73,1.28028e+08,56156,4.79308e+08,0.435201
kropt,weka.SMO,6409.91,1.27509e+08,56907,4.89576e+08,0.436163
kropt,weka.SMO,6290.1,1.28089e+08,56971,4.96656e+08,0.432421
kropt,weka.SMO,6360.55,1.27496e+08,56343,4.83144e+08,0.435237
kropt,weka.SMO,6691.89,1.27227e+08,60167,5.08352e+08,0.437981
kropt,weka.SMO,6564.42,1.27677e+08,59471,4.90368e+08,0.437946
kropt,weka.SMO,6026.65,1.2492e+08,58180,5.01024e+08,0.437696
kropt,weka.SMO,5689.28,1.27794e+08,55072,4.91036e+08,0.438409
kropt,weka.SMO,5854.3,1.50225e+08,52119,4.95128e+08,0.437946
kropt,weka.SMO,7755.23,1.42554e+08,69167,4.99696e+08,0.438052
kropt,weka.SMO,6487.8,1.28328e+08,58132,4.6492e+08,0.438052
kropt,weka.SMO,9459.39,1.28161e+08,86163,5.06184e+08,0.438266
kropt,weka.SMO,6203.82,1.50083e+08,56162,4.92148e+08,0.438124
kropt,weka.SMO,6142.42,1.28309e+08,55754,4.85624e+08,0.438017
kropt,weka.SMO,6842.68,1.27767e+08,59685,4.99044e+08,0.438159
kropt,weka.SMO,6134.31,1.48843e+08,59992,4.8284e+08,0.437946
kropt,weka.SMO,6178.6,1.27246e+08,54525,5.00136e+08,0.437981
kropt,weka.SMO,6502.48,1.5031e+08,58826,4.88416e+08,0.437625
kropt,weka.SMO,7257.96,1.26587e+08,60821,4.65524e+08,0.437946
kropt,weka.SMO,6449.95,1.50497e+08,56192,4.9864e+08,0.438052
kropt,weka.SMO,16569.4,1.28476e+08,147016,4.78156e+08,0.438872
kropt,weka.SMO,16089.9,1.67056e+08,142140,4.77972e+08,0.438587
kropt,weka.SMO,16782.2,1.18507e+08,149676,5.03292e+08,0.438979
kropt,weka.SMO,13748.4,1.5015e+08,122759,4.9894e+08,0.439015
kropt,weka.SMO,20122.5,1.18066e+08,172839,4.95472e+08,0.438944
kropt,weka.SMO,12594.4,1.29006e+08,115492,5.01044e+08,0.43848
kropt,weka.SMO,11410.7,1.27485e+08,99929,4.88556e+08,0.438837
kropt,weka.SMO,13105.9,1.49923e+08,113386,4.84716e+08,0.43873
kropt,weka.SMO,13522.2,1.27956e+08,119176,5.04944e+08,0.438765
kropt,weka.SMO,24710.9,1.27414e+08,220998,4.63004e+08,0.4393
kropt,weka.SMO,26404.8,1.29404e+08,238250,4.7672e+08,0.438872
kropt,weka.SMO,27325.9,1.18208e+08,232766,5.15864e+08,0.4393
kropt,weka.SMO,22179.3,1.28034e+08,203662,5.00556e+08,0.4393
kropt,weka.SMO,24104.9,1.28361e+08,217821,4.77104e+08,0.438338
kropt,weka.SMO,1666.3,1.27513e+08,14890,5.06792e+08,0.435629
kropt,weka.SMO,7971.65,1.32229e+08,75168,9.49556e+08,0.815975
kropt,weka.SMO,12661.8,1.32004e+08,127039,9.61092e+08,0.897954
kropt,weka.SMO,1765.62,1.28238e+08,15477,5.0184e+08,0.435415
kropt,weka.SMO,1637.65,1.34607e+08,15198,4.8958e+08,0.4357
kropt,weka.SMO,1571.6,1.34792e+08,14287,4.96224e+08,0.435629
kropt,weka.SMO,2475.59,1.27845e+08,21822,5.17024e+08,0.4357
kropt,weka.SMO,1787.41,1.25354e+08,15847,5.188e+08,0.435522
kropt,weka.SMO,1646.6,1.28093e+08,15291,4.651e+08,0.435308
kropt,weka.SMO,1623.94,1.26378e+08,14917,4.94956e+08,0.435736
kropt,weka.SMO,2441.74,1.2696e+08,22244,4.89828e+08,0.435593
kropt,weka.SMO,1559.13,1.29068e+08,14872,5.055e+08,0.43595
kropt,weka.SMO,1628.74,1.34829e+08,15595,4.96752e+08,0.435522
kropt,weka.SMO,1595.5,1.26926e+08,14407,4.80124e+08,0.43513
kropt,weka.SMO,1611.4,1.28018e+08,14694,5.09304e+08,0.435201
kropt,weka.SMO,2360.69,1.17941e+08,21332,4.99668e+08,0.435557
kropt,weka.SMO,2355.55,1.1839e+08,21336,4.91068e+08,0.435557
kropt,weka.SMO,1752.7,1.28376e+08,16219,5.093e+08,0.435415
kropt,weka.SMO,1641.43,1.42969e+08,14442,5.04664e+08,0.435736
kropt,weka.SMO,1769.24,1.29058e+08,16102,5.05956e+08,0.4357
kropt,weka.SMO,1439.79,1.27638e+08,14518,4.87492e+08,0.435629
kropt,weka.SMO,1669.22,1.34753e+08,14612,5.35392e+08,0.435522
kropt,weka.SMO,8274.44,1.33313e+08,78130,9.39732e+08,0.815975
kropt,weka.SMO,6759.7,1.32851e+08,75175,9.4564e+08,0.816118
kropt,weka.SMO,8253.68,1.32564e+08,77703,9.35424e+08,0.815975
kropt,weka.SMO,8446.5,1.31974e+08,80461,9.659e+08,0.816189
kropt,weka.SMO,8483.45,1.31393e+08,80436,9.58224e+08,0.816082
kropt,weka.SMO,8750.15,1.30675e+08,80525,9.44056e+08,0.81594
kropt,weka.SMO,7490.7,1.30418e+08,73719,9.45664e+08,0.815975
kropt,weka.SMO,8395.57,1.30519e+08,79000,9.56892e+08,0.816011
kropt,weka.SMO,8325.69,1.30981e+08,80471,9.36112e+08,0.816082
kropt,weka.SMO,7386.56,1.32558e+08,76766,9.701e+08,0.816153
kropt,weka.SMO,7130.31,1.31083e+08,73423,9.49936e+08,0.816225
kropt,weka.SMO,7976.62,1.39053e+08,77896,9.54332e+08,0.816189
kropt,weka.SMO,7667.52,1.31978e+08,74778,9.63204e+08,0.816082
kropt,weka.SMO,7637.15,1.31879e+08,78499,9.1868e+08,0.816118
kropt,weka.SMO,7681.45,1.30829e+08,76447,9.46384e+08,0.816046
kropt,weka.SMO,8280.87,1.31165e+08,77861,9.41684e+08,0.815975
kropt,weka.SMO,8149.91,1.31211e+08,79548,9.50452e+08,0.816011
kropt,weka.SMO,12664.8,1.32751e+08,126402,9.70488e+08,0.89799
kropt,weka.SMO,10872.1,1.32151e+08,106517,9.65344e+08,0.89799
kropt,weka.SMO,12075.5,1.30546e+08,124524,9.68e+08,0.898025
kropt,weka.SMO,13020.7,1.31676e+08,127666,9.6568e+08,0.898025
kropt,weka.SMO,10272.8,1.30584e+08,102607,9.72584e+08,0.898097
kropt,weka.SMO,10599.7,1.3132e+08,108886,9.72e+08,0.898025
kropt,weka.SMO,10358.4,1.32285e+08,99720,9.59808e+08,0.89799
kropt,weka.SMO,13023.4,1.32214e+08,127924,9.6598e+08,0.898025
kropt,weka.SMO,12693.8,1.32327e+08,125984,9.6786e+08,0.897918
kropt,weka.SMO,15726.3,1.30785e+08,155926,9.64216e+08,0.89799
kropt,weka.SMO,12008.6,1.30949e+08,121057,9.63032e+08,0.89799
kropt,weka.SMO,10760.2,1.30356e+08,104964,9.62188e+08,0.898025
kropt,weka.SMO,4408.15,1.34748e+08,66188,9.59636e+08,0.692544
