% Query:
% SELECT d.name, li.name, ev2.evalue as build_CPU, ev3.evalue as build_mem, ev.evalue as run_CPU, ev4.evalue as run_mem, ev1.evalue as pred_acc
% FROM
% dataset d,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev,
% evaluation ev1,
% evaluation ev2,
% evaluation ev3,
% evaluation ev4
% WHERE d.did = 60 and
% d.did = e.did and la.laid = e.laid and la.liid = li.liid and
% e.eid = ev.eid and ev2.eid = e.eid and ev3.eid = e.eid and ev4.eid = e.eid and ev2.emiid = 1 and ev3.emiid = 2 and ev4.emiid = 4 and ev.emiid = 3 and ev1.emiid = 6 and e.eid = ev1.eid

@relation query

@attribute name {waveform-5000}
@attribute name {weka.DecisionTable,weka.NNge,weka.DecisionStump,weka.SMO,weka.MultilayerPerceptron,weka.MultiBoostAB,weka.ConjunctiveRule,weka.Stacking,weka.J48,weka.Decorate,weka.PART,weka.RBFNetwork,weka.ZeroR,weka.BayesNet,weka.SimpleLogistic,weka.Logistic,weka.StackingC,weka.AttributeSelectedClassifier,weka.MultiClassClassifier,weka.NaiveBayes,weka.FilteredClassifier,weka.MultiScheme,weka.NaiveBayesUpdateable,weka.Ridor,weka.Vote,weka.HyperPipes,weka.NBTree,weka.CVParameterSelection,weka.ClassificationViaRegression,weka.LogitBoost,weka.Bagging,weka.LMT,weka.IBk,weka.NaiveBayesSimple,weka.IB1,weka.OneR,weka.VFI,weka.RacedIncrementalLogitBoost,weka.LWL,weka.RandomForest,weka.RandomTree,weka.REPTree,weka.JRip,weka.AdaBoostM1,weka.RandomCommittee,weka.OrdinalClassClassifier}
@attribute build_CPU numeric
@attribute build_mem numeric
@attribute run_CPU numeric
@attribute run_mem numeric
@attribute pred_acc numeric

@data
waveform-5000,weka.NaiveBayesUpdateable,0.35,120400,8,0,0.8
waveform-5000,weka.Ridor,11.4,9.34367e+07,97,1.47596e+08,0.7772
waveform-5000,weka.Vote,0.7,50512,8,0,0.3384
waveform-5000,weka.HyperPipes,0.4,37584,7,0,0.4614
waveform-5000,weka.NBTree,34.3,1.73019e+07,457,1.5568e+08,0.7988
waveform-5000,weka.CVParameterSelection,0.7,51824,6,0,0.3384
waveform-5000,weka.ClassificationViaRegression,22.93,1.05592e+08,357,3.78972e+08,0.8284
waveform-5000,weka.LogitBoost,5.17,1.55259e+07,49,6.2712e+07,0.8266
waveform-5000,weka.Bagging,10.91,8.57004e+07,104,1.20096e+08,0.8178
waveform-5000,weka.LMT,62.55,2.48732e+08,674,4.2066e+08,0.8696
waveform-5000,weka.IBk,0.5,186496,172,5.4716e+07,0.7362
waveform-5000,weka.NaiveBayesSimple,0.35,123696,7,0,0.8002
waveform-5000,weka.IB1,0.5,184872,153,5.63e+07,0.7362
waveform-5000,weka.OneR,0.55,102664,8,0,0.5446
waveform-5000,weka.VFI,0.56,108536,9,1.30264e+08,0.5616
waveform-5000,weka.RacedIncrementalLogitBoost,1.48,1.46126e+07,15,0,0.8072
waveform-5000,weka.LWL,0.8,183568,1779,5.6588e+07,0.5762
waveform-5000,weka.RandomForest,5.96,9.48213e+07,57,1.6274e+08,0.818
waveform-5000,weka.RandomTree,1.57,5.09142e+07,19,0,0.6254
waveform-5000,weka.REPTree,2.6,1.86235e+07,20,0,0.7688
waveform-5000,weka.JRip,12.21,9.38665e+07,114,2.05364e+08,0.792
waveform-5000,weka.AdaBoostM1,2.5,1.15308e+07,22,0,0.6664
waveform-5000,weka.RandomCommittee,7.53,1.38987e+08,770,4.4134e+08,0.764
waveform-5000,weka.OrdinalClassClassifier,4.21,1.44058e+07,42,6.0476e+07,0.7208
waveform-5000,weka.DecisionTable,5.99,8.91573e+07,49,1.52892e+08,0.7294
waveform-5000,weka.NNge,23.17,1.74813e+07,329.4,2.99149e+08,0.7786
waveform-5000,weka.DecisionStump,0.64,124560,10,1.30012e+08,0.5704
waveform-5000,weka.SMO,2.18,3.20319e+07,23,1.7884e+08,0.863
waveform-5000,weka.MultilayerPerceptron,141.14,3.80812e+07,1417,1.26904e+08,0.834
waveform-5000,weka.MultiBoostAB,2.31,1.40797e+07,25,1.4684e+07,0.576
waveform-5000,weka.ConjunctiveRule,2.18,3.6209e+07,21,1.20016e+08,0.5718
waveform-5000,weka.Stacking,0.18,88384,6,1.2814e+08,0.3384
waveform-5000,weka.J48,3.6,1.39515e+07,29,5.2652e+07,0.7614
waveform-5000,weka.Decorate,90.31,1.18529e+08,1033,3.86468e+08,0.778
waveform-5000,weka.PART,11.43,1.9493e+07,117,8.7012e+07,0.7766
waveform-5000,weka.RBFNetwork,4.46,4.07521e+07,31,1.436e+08,0.8522
waveform-5000,weka.ZeroR,0.3,38808,7,0,0.3384
waveform-5000,weka.BayesNet,0.98,2.12782e+06,13,0,0.7986
waveform-5000,weka.SimpleLogistic,16.1,1.07595e+08,166,2.90252e+08,0.873
waveform-5000,weka.Logistic,4.28,1.43368e+07,30,6.5312e+07,0.869
waveform-5000,weka.StackingC,0.79,1.17335e+07,12,0,0.3384
waveform-5000,weka.AttributeSelectedClassifier,2.59,1.78054e+07,25,0,0.7768
waveform-5000,weka.MultiClassClassifier,5.67,5.83624e+07,36,1.33684e+08,0.8688
waveform-5000,weka.NaiveBayes,0.37,122096,9,5.0404e+07,0.7994
waveform-5000,weka.FilteredClassifier,1.25,9.06639e+06,14,8.2552e+07,0.7568
waveform-5000,weka.MultiScheme,0.24,144816,8,0,0.3384
waveform-5000,weka.NaiveBayesUpdateable,0.42,120696,11,5.276e+07,0.7994
waveform-5000,weka.Ridor,9.99,9.24128e+07,94,1.28236e+08,0.784
waveform-5000,weka.Vote,0.6,50960,7,0,0.3384
waveform-5000,weka.HyperPipes,0.5,34480,7,0,0.4604
waveform-5000,weka.NBTree,38.86,8.47212e+07,431,1.32196e+08,0.7928
waveform-5000,weka.CVParameterSelection,0.5,36536,6,0,0.3384
waveform-5000,weka.ClassificationViaRegression,18.54,1.10878e+08,310,3.7356e+08,0.8242
waveform-5000,weka.LogitBoost,4.75,1.54862e+07,45,0,0.8304
waveform-5000,weka.Bagging,11.28,4.27697e+07,107,9.682e+07,0.8236
waveform-5000,weka.LMT,107.8,2.49702e+08,1169,4.07272e+08,0.873
waveform-5000,weka.IBk,0.5,183528,117,5.4464e+07,0.738
waveform-5000,weka.NaiveBayesSimple,0.56,124832,9,0,0.7996
waveform-5000,weka.IB1,0.7,184872,174,5.4964e+07,0.738
waveform-5000,weka.OneR,0.47,105632,10,0,0.539
waveform-5000,weka.VFI,0.5,107352,10,0,0.5648
waveform-5000,weka.RacedIncrementalLogitBoost,2.19,1.4628e+07,20,1.259e+08,0.812
waveform-5000,weka.LWL,0.8,183504,1485,5.3408e+07,0.5762
waveform-5000,weka.RandomForest,6.8,9.62487e+07,60,1.48996e+08,0.8184
waveform-5000,weka.RandomTree,1.52,4.55339e+07,16,0,0.6184
waveform-5000,weka.REPTree,2.71,3.91922e+07,20,1.319e+08,0.7612
waveform-5000,weka.JRip,15.72,9.36138e+07,136,2.0738e+08,0.7938
waveform-5000,weka.AdaBoostM1,1.96,1.22758e+07,21,0,0.68
waveform-5000,weka.RandomCommittee,6.2,1.29707e+08,513,4.22832e+08,0.7718
waveform-5000,weka.OrdinalClassClassifier,4.32,1.44287e+07,40,6.0524e+07,0.7276
waveform-5000,weka.SMO,2.21,3.2021e+07,21,6.1404e+07,0.8668
waveform-5000,weka.SMO,2.5,3.202e+07,19,1.44024e+08,0.8666
waveform-5000,weka.SMO,1.89,3.20125e+07,21,7.0704e+07,0.8668
waveform-5000,weka.SMO,2.3,3.20205e+07,21,9.0364e+07,0.8666
waveform-5000,weka.SMO,2.31,3.20088e+07,20,7.2108e+07,0.867
waveform-5000,weka.SMO,2.28,3.20392e+07,26,2.7544e+07,0.867
waveform-5000,weka.SMO,2.35,3.20206e+07,22,0,0.8668
waveform-5000,weka.SMO,2.3,3.20216e+07,23,0,0.8668
waveform-5000,weka.SMO,2.57,3.20159e+07,25,0,0.8666
waveform-5000,weka.SMO,2.34,3.20322e+07,24,0,0.8668
waveform-5000,weka.SMO,2.68,3.19983e+07,26,1.64816e+08,0.8666
waveform-5000,weka.SMO,2.36,3.20308e+07,22,0,0.8668
waveform-5000,weka.SMO,2.3,3.19884e+07,24,0,0.8666
waveform-5000,weka.SMO,2.17,3.20207e+07,21,0,0.8668
waveform-5000,weka.SMO,2.67,3.37908e+07,22,0,0.8666
waveform-5000,weka.SMO,2.51,3.20465e+07,22,1.74508e+08,0.8664
waveform-5000,weka.SMO,2.13,3.20047e+07,21,0,0.867
waveform-5000,weka.SMO,2.6,3.37657e+07,19,0,0.8666
waveform-5000,weka.SMO,2.12,3.20219e+07,23,0,0.8666
waveform-5000,weka.SMO,2.72,3.20169e+07,25,1.67892e+08,0.8668
waveform-5000,weka.SMO,1.17,3.20303e+07,14,0,0.8304
waveform-5000,weka.SMO,1.45,3.20292e+07,14,0,0.8604
waveform-5000,weka.SMO,1.55,3.203e+07,14,0,0.863
waveform-5000,weka.SMO,1.72,3.3757e+07,16,1.44556e+08,0.8664
waveform-5000,weka.SMO,2.27,3.20047e+07,21,1.68068e+08,0.8668
waveform-5000,weka.SMO,3.5,3.20203e+07,34,1.43368e+08,0.8662
waveform-5000,weka.SMO,4.8,3.51108e+07,45,9.7552e+07,0.8656
waveform-5000,weka.SMO,5.1,3.20154e+07,48,9.636e+07,0.8638
waveform-5000,weka.SMO,4.48,3.20028e+07,46,9.9644e+07,0.8634
waveform-5000,weka.SMO,8.4,3.20202e+07,74,1.3828e+08,0.863
waveform-5000,weka.SMO,13.62,3.3782e+07,123,1.42048e+08,0.8632
waveform-5000,weka.SMO,21.64,3.20196e+07,198,1.40548e+08,0.863
waveform-5000,weka.SMO,23.53,3.203e+07,219,1.28876e+08,0.8638
waveform-5000,weka.SMO,26.6,3.20201e+07,263,1.33964e+08,0.8642
waveform-5000,weka.SMO,38.43,3.20186e+07,419,1.19876e+08,0.864
waveform-5000,weka.SMO,36.65,3.20065e+07,338,1.39896e+08,0.8636
waveform-5000,weka.SMO,36.55,3.20206e+07,364,1.37352e+08,0.8636
waveform-5000,weka.SMO,43.43,3.37728e+07,399,1.5226e+08,0.863
waveform-5000,weka.SMO,48.46,3.20119e+07,445,1.22636e+08,0.863
waveform-5000,weka.SMO,1.22,3.37694e+07,17,0,0.8306
waveform-5000,weka.SMO,1.43,3.20302e+07,12,0,0.8304
waveform-5000,weka.SMO,1.11,3.20166e+07,12,0,0.8304
waveform-5000,weka.SMO,1.2,3.20209e+07,14,6.0788e+07,0.8304
waveform-5000,weka.SMO,1.48,3.20162e+07,12,0,0.8304
waveform-5000,weka.SMO,1.12,3.2031e+07,12,1.794e+08,0.8304
waveform-5000,weka.SMO,1.27,3.37588e+07,12,0,0.8304
waveform-5000,weka.SMO,1.35,3.37534e+07,12,7.6596e+07,0.8306
waveform-5000,weka.SMO,1.31,3.20118e+07,11,0,0.8304
waveform-5000,weka.SMO,1.34,3.37724e+07,11,0,0.8304
waveform-5000,weka.SMO,1.27,3.20029e+07,11,0,0.8304
waveform-5000,weka.SMO,1.1,3.20077e+07,11,0,0.8304
waveform-5000,weka.SMO,1.14,3.20248e+07,11,0,0.8304
waveform-5000,weka.SMO,1.41,3.20211e+07,12,0,0.8304
waveform-5000,weka.SMO,1.27,3.20411e+07,13,0,0.8304
waveform-5000,weka.SMO,1.35,3.20224e+07,13,0,0.8304
waveform-5000,weka.SMO,1.28,3.37434e+07,14,0,0.8302
waveform-5000,weka.SMO,1.44,3.20237e+07,12,0,0.8304
waveform-5000,weka.SMO,1.19,3.20124e+07,13,1.80756e+08,0.8304
waveform-5000,weka.SMO,1.12,3.20065e+07,12,0,0.8304
waveform-5000,weka.SMO,1.67,3.20441e+07,16,1.81548e+08,0.8604
waveform-5000,weka.SMO,1.4,3.20345e+07,13,1.67836e+08,0.8604
waveform-5000,weka.SMO,1.58,3.20191e+07,12,1.71192e+08,0.8606
waveform-5000,weka.SMO,1.26,3.20188e+07,14,0,0.8604
waveform-5000,weka.SMO,1.25,3.2028e+07,14,1.65756e+08,0.8604
waveform-5000,weka.SMO,1.27,3.20126e+07,13,1.61124e+08,0.8604
waveform-5000,weka.SMO,1.57,3.37538e+07,17,1.15576e+08,0.8606
waveform-5000,weka.SMO,1.2,3.20228e+07,14,2.5364e+07,0.8604
waveform-5000,weka.SMO,1.22,3.20293e+07,13,1.82604e+08,0.8606
waveform-5000,weka.SMO,1.38,3.37744e+07,12,1.54852e+08,0.8604
waveform-5000,weka.SMO,1.1,3.24541e+07,11,1.67172e+08,0.8604
waveform-5000,weka.SMO,1.42,3.20083e+07,14,0,0.8606
waveform-5000,weka.SMO,1.16,3.2001e+07,12,0,0.8604
waveform-5000,weka.SMO,1.38,3.37703e+07,13,0,0.8604
waveform-5000,weka.SMO,1.13,3.19996e+07,11,0,0.8604
waveform-5000,weka.SMO,1.18,3.20188e+07,14,0,0.8606
waveform-5000,weka.SMO,1.19,3.37781e+07,12,0,0.8604
waveform-5000,weka.SMO,1.21,3.19985e+07,12,7.538e+07,0.8606
waveform-5000,weka.SMO,1.19,3.20139e+07,13,0,0.8604
waveform-5000,weka.SMO,1.58,3.37745e+07,11,4.7492e+07,0.8606
waveform-5000,weka.SMO,1.3,3.20175e+07,14,0,0.8628
waveform-5000,weka.SMO,1.36,3.20135e+07,14,0,0.863
waveform-5000,weka.SMO,1.4,3.37669e+07,17,0,0.8628
waveform-5000,weka.SMO,1.47,3.20201e+07,18,0,0.8628
waveform-5000,weka.SMO,1.26,3.37646e+07,12,1.41108e+08,0.8628
waveform-5000,weka.SMO,1.45,3.37787e+07,13,0,0.8628
waveform-5000,weka.SMO,1.37,3.20266e+07,16,0,0.8628
waveform-5000,weka.SMO,1.39,3.37636e+07,14,0,0.8628
waveform-5000,weka.SMO,1.33,3.37852e+07,12,0,0.8628
waveform-5000,weka.SMO,1.57,3.20321e+07,15,0,0.863
waveform-5000,weka.SMO,1.54,3.20231e+07,12,0,0.8628
waveform-5000,weka.SMO,1.2,3.19994e+07,11,1.26364e+08,0.8628
waveform-5000,weka.SMO,1.35,3.20148e+07,14,1.67132e+08,0.8628
waveform-5000,weka.SMO,1.24,3.20064e+07,14,0,0.8626
waveform-5000,weka.SMO,1.35,3.20279e+07,13,0,0.8628
waveform-5000,weka.SMO,1.39,3.37623e+07,13,0,0.8628
waveform-5000,weka.SMO,1.28,3.20244e+07,13,1.64988e+08,0.8628
waveform-5000,weka.SMO,1.32,3.20185e+07,14,1.493e+08,0.8628
waveform-5000,weka.SMO,1.68,3.20174e+07,15,1.67048e+08,0.8626
waveform-5000,weka.SMO,1.64,3.20307e+07,17,1.69492e+08,0.8628
waveform-5000,weka.SMO,1.91,3.3769e+07,17,1.2216e+08,0.866
waveform-5000,weka.SMO,1.64,3.20034e+07,16,8.9528e+07,0.8662
waveform-5000,weka.SMO,1.64,3.20038e+07,16,9.0868e+07,0.8662
waveform-5000,weka.SMO,1.84,3.37295e+07,18,1.49724e+08,0.8662
waveform-5000,weka.SMO,1.96,3.19993e+07,20,6.1084e+07,0.8664
waveform-5000,weka.SMO,1.68,3.20264e+07,16,1.40648e+08,0.866
waveform-5000,weka.SMO,1.92,3.20367e+07,18,0,0.8664
waveform-5000,weka.SMO,1.62,3.20044e+07,17,1.1068e+08,0.8658
waveform-5000,weka.SMO,1.78,3.20098e+07,18,0,0.8662
waveform-5000,weka.SMO,1.94,3.20008e+07,19,0,0.8664
waveform-5000,weka.SMO,1.78,3.20212e+07,17,1.6226e+08,0.8664
waveform-5000,weka.SMO,1.93,3.20294e+07,18,0,0.866
waveform-5000,weka.SMO,2.2,3.20173e+07,19,0,0.8668
waveform-5000,weka.SMO,1.93,3.20156e+07,19,0,0.8662
waveform-5000,weka.SMO,1.78,3.37683e+07,15,0,0.8662
waveform-5000,weka.SMO,1.97,3.20354e+07,21,0,0.8664
waveform-5000,weka.SMO,1.59,3.20211e+07,16,0,0.8662
waveform-5000,weka.SMO,1.75,3.20217e+07,18,0,0.8662
waveform-5000,weka.SMO,1.75,3.20104e+07,19,0,0.866
waveform-5000,weka.SMO,1.89,3.20254e+07,19,0,0.866
waveform-5000,weka.SMO,2.31,3.37718e+07,20,1.1922e+08,0.8668
waveform-5000,weka.SMO,2.69,3.20419e+07,24,0,0.8666
waveform-5000,weka.SMO,2.2,3.20201e+07,21,0,0.8668
waveform-5000,weka.SMO,2.15,3.37705e+07,21,1.5442e+08,0.8666
waveform-5000,weka.SMO,2.18,3.2026e+07,20,0,0.867
waveform-5000,weka.SMO,2.38,3.2032e+07,22,0,0.867
waveform-5000,weka.SMO,2.9,3.20042e+07,22,1.61168e+08,0.8668
waveform-5000,weka.SMO,2.2,3.20331e+07,20,1.62456e+08,0.8668
waveform-5000,weka.SMO,2.6,3.20181e+07,24,1.446e+08,0.8666
waveform-5000,weka.SMO,2.1,3.20211e+07,20,1.66176e+08,0.8668
waveform-5000,weka.SMO,2.37,3.37756e+07,20,1.4646e+08,0.8666
waveform-5000,weka.SMO,2.18,3.20306e+07,22,1.44688e+08,0.8668
waveform-5000,weka.SMO,2.7,3.19885e+07,22,1.54704e+08,0.8666
waveform-5000,weka.SMO,2.28,3.37909e+07,21,1.39984e+08,0.8668
waveform-5000,weka.SMO,2.8,3.20049e+07,21,1.26088e+08,0.8666
waveform-5000,weka.SMO,2.67,3.16454e+07,18.25,1.3976e+08,0.8664
waveform-5000,weka.SMO,2.53,3.20375e+07,26,7.108e+07,0.867
waveform-5000,weka.SMO,2.1,3.20049e+07,20,7.0764e+07,0.8666
waveform-5000,weka.SMO,2.21,3.37647e+07,21,1.24604e+08,0.8666
waveform-5000,weka.SMO,2.16,3.20117e+07,21,1.01432e+08,0.8668
waveform-5000,weka.SMO,2.9,3.19865e+07,29,0,0.8658
waveform-5000,weka.SMO,3.53,3.20349e+07,30,2.0196e+07,0.8658
waveform-5000,weka.SMO,3.18,3.202e+07,31,0,0.8658
waveform-5000,weka.SMO,3.69,3.20146e+07,37,0,0.8658
waveform-5000,weka.SMO,2.88,3.20314e+07,28,1.44944e+08,0.866
waveform-5000,weka.SMO,3.1,3.20039e+07,29,0,0.8664
waveform-5000,weka.SMO,3.85,3.20237e+07,34,0,0.866
waveform-5000,weka.SMO,3.96,3.37797e+07,36,1.5802e+08,0.8668
waveform-5000,weka.SMO,3.37,3.19967e+07,37,1.7414e+08,0.8658
waveform-5000,weka.SMO,3.54,3.2012e+07,31,0,0.8656
waveform-5000,weka.SMO,3.3,3.20204e+07,31,1.7674e+08,0.8662
waveform-5000,weka.SMO,3.31,3.37711e+07,32,1.58964e+08,0.8662
waveform-5000,weka.SMO,2.97,3.20042e+07,29,0,0.8658
waveform-5000,weka.SMO,3.5,3.20216e+07,29,1.68276e+08,0.8658
waveform-5000,weka.SMO,3.11,3.20055e+07,29,1.68804e+08,0.866
waveform-5000,weka.SMO,3.78,3.37561e+07,36,1.32488e+08,0.8662
waveform-5000,weka.SMO,4.6,3.37927e+07,39,1.4204e+08,0.8658
waveform-5000,weka.SMO,3.57,3.20181e+07,36,1.43932e+08,0.8658
waveform-5000,weka.SMO,3.27,3.2035e+07,32,1.7178e+08,0.866
waveform-5000,weka.SMO,4.2,3.20281e+07,37,1.56656e+08,0.866
waveform-5000,weka.SMO,3.63,3.37481e+07,35,1.39268e+08,0.8652
waveform-5000,weka.SMO,4.25,3.20412e+07,40,1.58132e+08,0.8658
waveform-5000,weka.SMO,4.5,3.20161e+07,36,1.44328e+08,0.8654
waveform-5000,weka.SMO,3.8,3.20033e+07,38,1.49684e+08,0.8652
waveform-5000,weka.SMO,4.72,3.19982e+07,42,1.21016e+08,0.8654
waveform-5000,weka.SMO,3.81,3.20037e+07,38,9.9112e+07,0.8656
waveform-5000,weka.SMO,5.3,3.20346e+07,46,1.41788e+08,0.8656
waveform-5000,weka.SMO,3.84,3.20389e+07,36,9.5368e+07,0.8654
waveform-5000,weka.SMO,4.6,3.37999e+07,38,1.192e+08,0.865
waveform-5000,weka.SMO,3.9,3.37387e+07,40,8.4192e+07,0.8656
waveform-5000,weka.SMO,4.47,3.37592e+07,39,1.017e+08,0.8656
waveform-5000,weka.SMO,3.65,3.20027e+07,33,1.42888e+08,0.8654
waveform-5000,weka.SMO,4.6,3.2008e+07,37,2.0196e+07,0.8652
waveform-5000,weka.SMO,3.59,3.20016e+07,34,6.1644e+07,0.8654
waveform-5000,weka.SMO,4,3.2021e+07,36,0,0.8658
waveform-5000,weka.SMO,3.24,3.19905e+07,35,2.0196e+07,0.8654
waveform-5000,weka.SMO,3.84,3.20235e+07,36,0,0.865
waveform-5000,weka.SMO,4.36,3.20189e+07,37,0,0.8656
waveform-5000,weka.SMO,3.91,3.20207e+07,33,0,0.8654
waveform-5000,weka.SMO,3.89,3.20033e+07,39,1.81272e+08,0.8652
waveform-5000,weka.SMO,5.45,3.20371e+07,54,1.4538e+08,0.864
waveform-5000,weka.SMO,5.77,3.20223e+07,50,1.68732e+08,0.8634
waveform-5000,weka.SMO,6.26,3.20152e+07,60,1.417e+08,0.8636
waveform-5000,weka.SMO,5.2,3.20362e+07,50,1.52992e+08,0.8636
waveform-5000,weka.SMO,4.95,3.20026e+07,45,1.4506e+08,0.8636
waveform-5000,weka.SMO,4.56,3.20382e+07,49,1.50192e+08,0.864
waveform-5000,weka.SMO,5.4,3.20149e+07,45,1.44972e+08,0.8632
waveform-5000,weka.SMO,7.78,3.20302e+07,67,1.41716e+08,0.8638
waveform-5000,weka.SMO,4.75,3.20215e+07,43,1.48472e+08,0.8634
waveform-5000,weka.SMO,5.63,3.37904e+07,50,1.30684e+08,0.8638
waveform-5000,weka.SMO,6.5,3.19989e+07,58,1.46348e+08,0.8638
waveform-5000,weka.SMO,6.94,3.2023e+07,55,1.466e+08,0.8636
waveform-5000,weka.SMO,5.16,3.37546e+07,50,1.2096e+08,0.864
waveform-5000,weka.SMO,5.39,3.20256e+07,49,1.40136e+08,0.864
waveform-5000,weka.SMO,5.4,3.37897e+07,46,9.3176e+07,0.8638
waveform-5000,weka.SMO,6.29,3.20364e+07,57,9.5576e+07,0.8634
waveform-5000,weka.SMO,6.65,3.20029e+07,63,1.54912e+08,0.8638
waveform-5000,weka.SMO,4.91,3.20046e+07,49,9.098e+07,0.8646
waveform-5000,weka.SMO,6,3.20565e+07,49,1.46924e+08,0.864
waveform-5000,weka.SMO,5.98,3.37469e+07,56,1.50424e+08,0.8638
waveform-5000,weka.SMO,5.14,3.20391e+07,44,9.5624e+07,0.8626
waveform-5000,weka.SMO,6.2,3.37529e+07,58,1.68316e+08,0.8634
waveform-5000,weka.SMO,6.11,3.37645e+07,51,1.62192e+08,0.8636
waveform-5000,weka.SMO,4.33,3.20196e+07,47,8.12e+07,0.8632
waveform-5000,weka.SMO,6.21,3.20071e+07,61,1.43948e+08,0.8634
waveform-5000,weka.SMO,4.95,3.20016e+07,50,1.50172e+08,0.8634
waveform-5000,weka.SMO,5.3,3.202e+07,49,1.5842e+08,0.863
waveform-5000,weka.SMO,4.66,3.20044e+07,43,0,0.8628
waveform-5000,weka.SMO,5.14,3.37546e+07,47,1.94544e+08,0.8632
waveform-5000,weka.SMO,4.51,3.19963e+07,44,1.61456e+08,0.863
waveform-5000,weka.SMO,4.64,3.2034e+07,44,1.51756e+08,0.863
waveform-5000,weka.SMO,5.7,3.2004e+07,48,1.65656e+08,0.8636
waveform-5000,weka.SMO,5.15,3.20371e+07,46,1.44668e+08,0.8636
waveform-5000,weka.SMO,5.5,3.20329e+07,45,1.43132e+08,0.8632
waveform-5000,weka.SMO,5.92,3.20325e+07,48,1.50392e+08,0.8634
waveform-5000,weka.SMO,6.51,3.37715e+07,48,1.20276e+08,0.863
waveform-5000,weka.SMO,5.77,3.20207e+07,48,1.41428e+08,0.8636
waveform-5000,weka.SMO,4.99,3.20429e+07,47,1.3838e+08,0.8632
waveform-5000,weka.SMO,6.6,3.20056e+07,53,1.59276e+08,0.8636
waveform-5000,weka.SMO,6.99,3.20245e+07,65,1.47244e+08,0.863
waveform-5000,weka.SMO,8.95,3.201e+07,75,1.47948e+08,0.8632
waveform-5000,weka.SMO,8.11,3.20039e+07,73,1.549e+08,0.8628
